rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
49,Patrick Willis,SF,LB,16,0,0,0,0,0,0,0,0,4,0,2,1,11.6,185.0
50,Eli Manning,NYG,QB,16,3336,23,20,69,1,0,0,0,0,0,0,0,11.5,184.3
51,Steven Jackson,LAR,RB,12,2,1,0,1002,5,38,271,1,0,0,0,0,15.2,182.4
52,Kellen Winslow,CLE,TE,16,0,0,0,0,0,82,1106,5,0,0,0,0,11.3,181.6
53,Kenny Watson,CIN,RB,16,0,0,0,763,7,52,374,0,0,0,0,0,11.1,177.7
54,Philip Rivers,LAC,QB,16,3152,21,15,33,1,0,0,0,0,0,0,0,11.1,177.4
55,Anquan Boldin,ARI,WR,12,0,0,0,14,0,71,853,9,0,0,0,0,14.5,174.2
56,Reggie Bush,NO,RB,12,0,0,0,581,4,73,417,2,0,0,0,0,14.4,172.3
57,Santonio Holmes,PIT,WR,13,0,0,0,17,0,52,942,8,0,0,0,0,13.2,171.9
58,Ryan Grant,GB,RB,15,0,0,0,956,8,30,145,0,0,0,0,0,11.4,171.1
59,Jerricho Cotchery,NYJ,WR,15,0,0,0,38,0,82,1130,2,0,0,0,0,11.2,167.8
60,Brian Urlacher,CHI,LB,16,0,0,0,0,0,0,0,0,5,5,0,2,10.5,167.6
61,Andrew McDonald,DET,WR,16,0,0,0,2,0,79,943,6,0,0,0,0,10.4,166.0
62,Joey Galloway,TB,WR,15,0,0,0,1,0,57,1014,6,0,0,0,0,11.1,166.0
63,Willie Parker,PIT,RB,15,0,0,0,1316,2,23,164,0,0,0,0,0,11.0,165.5
64,Dwayne Bowe,KC,WR,16,0,0,0,0,0,70,995,5,0,0,0,0,10.3,164.5
65,LenDale White,TEN,RB,16,0,0,0,1110,7,20,114,0,0,0,1,0,10.3,164.4
66,Chris Cooley,WAS,TE,16,0,0,0,0,0,66,786,8,0,0,0,0,10.1,161.6
67,Andre Johnson,HOU,WR,9,0,0,0,0,0,60,851,8,0,0,0,0,17.9,161.1
68,Chester Taylor,MIN,RB,14,0,0,0,844,7,29,281,0,0,0,0,0,11.5,161.0
69,Jared Allen,KC,DE,14,0,0,0,0,0,2,3,2,16,0,3,0,11.4,159.9
70,Thomas Jones,NYJ,RB,16,0,0,0,1119,1,28,217,1,0,0,0,0,10.0,159.6
71,Dallas Clark,IND,TE,15,0,0,0,29,0,58,616,11,0,0,0,0,10.6,159.5
72,Bernard Berrian,CHI,WR,16,0,0,0,0,0,71,951,5,0,0,0,0,9.9,158.6
73,Fred Taylor,JAX,RB,15,0,0,0,1202,5,9,58,0,0,0,0,0,10.6,158.5
74,Donald Driver,GB,WR,15,0,0,0,4,0,82,1048,2,0,0,0,0,10.5,158.2
75,Brandon Jacobs,NYG,RB,11,0,0,0,1009,4,23,174,2,0,0,0,0,14.3,157.8
76,Vince Young,TEN,QB,15,2546,9,17,395,3,0,0,0,0,0,0,0,10.4,155.3
77,Jeff Garcia,TB,QB,13,2440,13,4,116,1,0,0,0,0,0,1,0,11.9,155.2
78,Chris Chambers,LAC,WR,16,0,0,0,12,0,66,970,4,0,0,0,0,9.7,155.2
79,Hines Ward,PIT,WR,13,0,0,0,11,0,71,732,7,0,0,0,0,11.8,153.8
80,Justin Fargas,LV,RB,14,0,0,0,1009,4,23,188,0,0,0,0,0,10.9,153.2
81,Demarcus Ware,DAL,LB,16,0,0,0,0,0,0,0,0,14,0,4,0,9.5,152.2
82,Ronnie Brown,MIA,RB,7,0,0,0,602,4,39,389,1,0,0,0,0,21.5,150.6
83,James Harrison,PIT,LB,16,0,0,0,0,0,0,0,0,9,1,7,3,9.4,150.4
84,Will Witherspoon,LAR,LB,16,0,0,0,0,0,0,0,0,7,0,2,1,9.3,149.4
85,DeMeco Ryans,HOU,LB,16,0,0,0,0,0,0,0,0,2,1,1,3,9.3,149.3
86,EJ Henderson,MIN,LB,16,0,0,0,0,0,0,0,0,5,0,3,2,9.3,148.8
87,DJ Williams,DEN,LB,16,0,0,0,0,0,0,0,0,1,1,2,2,9.2,146.9
88,Jason Campbell,WAS,QB,13,2700,12,11,185,1,0,0,0,0,0,0,0,11.3,146.5
89,Nick Barnett,GB,LB,16,0,0,0,0,0,0,0,0,4,2,0,1,9.2,146.4
90,Mason Crosby,GB,K,16,0,0,0,0,0,0,0,0,0,0,0,0,9.1,145.0
91,Nate Burleson,SEA,WR,16,0,0,0,4,0,50,694,9,0,0,0,0,9.1,144.8
92,London Fletcher,WAS,LB,16,0,0,0,0,0,0,0,0,0,3,0,1,9.0,144.0
93,Roy Williams,DET,WR,12,0,0,0,1,0,64,838,5,0,0,1,0,12.0,143.9
94,Mike Vrabel,NE,LB,16,0,0,0,0,0,2,3,2,13,0,5,0,9.0,143.8
95,Lee Evans,BUF,WR,16,0,0,0,0,0,55,849,5,0,0,1,0,8.9,142.4
96,Patrick Kerney,SEA,DE,16,0,0,0,0,0,0,0,0,15,1,5,0,8.8,141.0
97,Rob Bironas,TEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0,8.8,141.0
98,Kevin Jones,DET,RB,13,0,0,0,581,8,32,197,0,0,0,0,0,10.8,139.8
99,Ray Lewis,BAL,LB,14,0,0,0,0,0,0,0,0,2,2,2,1,10.0,139.7
100,Kevin Walter,HOU,WR,16,0,0,0,30,0,65,800,4,0,0,0,1,8.7,139.5
