rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
25,Lamar Jackson,BAL,QB,1,365,1,2,143,0,0,0,0,0,0,0,0,26.9,26.9
26,Danielle Hunter,MIN,DE,2,0,0,0,0,0,0,0,0,3,0,1,0,13.3,26.6
27,Josh Allen,BUF,QB,1,264,0,0,92,0,1,16,1,0,0,0,0,25.9,25.9
28,Marshawn Lynch,SEA,RB,2,0,0,0,33,3,2,25,0,0,0,0,0,12.4,24.8
29,Bashaud Breeland,KC,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,8.2,24.5
30,Daniel Sorensen,KC,FS,3,0,0,0,0,0,0,0,0,0,0,1,0,8.0,24.0
31,K'Waun Williams,SF,CB,3,0,0,0,0,0,0,0,0,1,0,1,0,7.8,23.5
32,Kirk Cousins,MIN,QB,2,414,2,1,-1,0,0,0,0,0,0,0,0,11.2,22.5
33,Adam Thielen,MIN,WR,2,0,0,0,3,0,12,179,0,0,0,0,0,11.1,22.2
34,Kenny Stills,HOU,WR,2,0,0,0,0,0,7,126,1,0,0,0,0,11.1,22.1
35,Arik Armstead,SF,DE,3,0,0,0,0,0,0,0,0,2,0,1,0,7.3,22.0
36,Kevin Byard III,TEN,FS,3,0,0,0,0,0,0,0,0,0,1,0,0,7.3,22.0
37,Emmanuel Moseley,SF,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,7.3,22.0
38,Anthony Barr,MIN,OLB,2,0,0,0,0,0,0,0,0,0,0,1,1,10.8,21.5
39,Fred Warner,SF,ILB,3,0,0,0,0,0,0,0,0,0,1,0,0,7.2,21.5
40,Jurrell Casey,TEN,DT,3,0,0,0,0,0,0,0,0,3,0,1,0,7.1,21.3
41,Bradley McDougald,SEA,SS,2,0,0,0,0,0,0,0,0,1,0,0,0,10.6,21.1
42,Harrison Butker,KC,K,3,0,0,0,0,0,0,0,0,0,0,0,0,7.0,21.0
43,Kamalei Correa,TEN,OLB,3,0,0,0,0,0,0,0,0,2,0,0,0,6.8,20.3
44,Kenny Vaccaro,TEN,SS,3,0,0,0,0,0,0,0,0,0,1,0,0,6.7,20.0
45,Jadeveon Clowney,SEA,DE,2,0,0,0,0,0,0,0,0,2,0,0,0,9.8,19.6
46,Tyrann Mathieu,KC,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,6.5,19.5
47,Jimmie Ward,SF,FS,3,0,0,0,0,0,0,0,0,0,0,1,0,6.5,19.5
48,Carlos Hyde,HOU,RB,2,0,0,0,92,0,4,23,1,0,0,0,0,9.8,19.5
49,Jimmy Garoppolo,SF,QB,3,427,2,3,1,0,0,0,0,0,0,0,0,6.4,19.2
50,Tremaine Edmunds,BUF,ILB,1,0,0,0,0,0,0,0,0,1,0,0,1,18.7,18.7
51,Richard Sherman,SF,CB,3,0,0,0,0,0,0,0,0,0,2,1,0,6.2,18.5
52,Anthony Firkser,TEN,TE,3,0,0,0,0,0,3,45,2,0,0,0,0,6.0,18.0
53,Gareon Conley,HOU,CB,2,0,0,0,0,0,0,0,0,1,0,0,0,9.0,18.0
54,Zach Cunningham,HOU,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,9.0,18.0
55,Kendrick Bourne,SF,WR,3,0,0,0,0,0,6,88,1,0,0,0,0,5.9,17.8
56,Rashaan Evans,TEN,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.8,17.5
57,Jerry Hughes,BUF,DE,1,0,0,0,0,0,0,0,0,3,0,0,0,17.1,17.1
58,Damien Wilson,KC,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.7,17.0
59,Jaquiski Tartt,SF,SS,3,0,0,0,0,0,0,0,0,1,0,0,0,5.5,16.5
60,Taysom Hill,NO,QB,1,50,0,0,50,0,2,25,1,0,0,0,0,16.5,16.5
61,Devin Singletary,BUF,RB,1,0,0,0,58,0,6,76,0,0,0,0,0,16.4,16.4
62,Stefon Diggs,MIN,WR,2,0,0,0,8,0,4,76,1,0,0,0,0,8.2,16.4
63,K.J. Wright,SEA,OLB,2,0,0,0,0,0,0,0,0,2,0,0,0,8.1,16.2
64,Marquise Brown,BAL,WR,1,0,0,0,0,0,7,126,0,0,0,0,0,16.1,16.1
65,Blake Martinez,GB,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,8.0,16.0
66,Rashad Fenton,KC,CB,3,0,0,0,0,0,0,0,0,1,0,0,0,5.3,15.9
67,Corey Davis,TEN,WR,3,0,0,0,0,0,6,68,1,0,0,0,0,5.3,15.8
68,Harrison Smith,MIN,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,7.8,15.5
69,Alvin Kamara,NO,RB,1,0,0,0,21,1,8,34,0,0,0,0,0,15.5,15.5
70,Za'Darius Smith,GB,OLB,2,0,0,0,0,0,0,0,0,2,0,0,0,7.7,15.4
71,Darren Fells,HOU,TE,2,0,0,0,0,0,7,59,1,0,0,0,0,7.7,15.4
72,Harold Landry III,TEN,OLB,3,0,0,0,0,0,0,0,0,1,0,0,0,5.0,15.1
73,Tanoh Kpassagnon,KC,DE,3,0,0,0,0,0,0,0,0,2,0,0,0,5.0,15.0
74,Jonnu Smith,TEN,TE,3,0,0,0,0,0,6,59,1,0,0,0,0,5.0,14.9
75,Malcolm Jenkins,PHI,SS,1,0,0,0,0,0,0,0,0,1,0,0,0,14.7,14.7
76,David Long Jr.,TEN,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.8,14.5
77,Jimmy Graham,GB,TE,2,0,0,0,0,0,7,108,0,0,0,0,0,7.2,14.3
78,Duke Johnson,HOU,RB,2,0,0,0,49,0,8,53,0,0,0,0,0,7.1,14.2
79,Eric Kendricks,MIN,ILB,2,0,0,0,0,0,0,0,0,0,1,0,0,7.0,14.0
80,Tramaine Brock Sr.,TEN,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.7,14.0
81,Bobby Wagner,SEA,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,7.0,14.0
82,Everson Griffen,MIN,DE,2,0,0,0,0,0,0,0,0,2,0,0,0,6.9,13.8
83,Preston Smith,GB,OLB,2,0,0,0,0,0,0,0,0,2,0,0,0,6.8,13.6
84,Adoree' Jackson,TEN,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.5,13.5
85,Hayden Hurst,BAL,TE,1,0,0,0,0,0,4,53,1,0,0,0,0,13.3,13.3
86,Dre Greenlaw,SF,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.3,13.0
87,Stephen Hauschka,BUF,K,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,13.0
88,Bradley Roby,HOU,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
89,Ka'imi Fairbairn,HOU,K,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
90,Whitney Mercilus,HOU,OLB,2,0,0,0,0,0,0,0,0,1,0,1,0,6.5,13.0
91,Jacob Martin,HOU,OLB,2,0,0,0,0,0,0,0,0,1,0,0,1,6.5,12.9
92,Trent Murphy,BUF,DE,1,0,0,0,0,0,0,0,0,2,0,0,0,12.6,12.6
93,Cody Barton,SEA,ILB,2,0,0,0,0,0,0,0,0,1,0,0,0,6.3,12.6
94,Darnell Savage,GB,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,12.5
95,Kyle Rudolph,MIN,TE,2,0,0,0,0,0,6,35,1,0,0,0,0,6.2,12.5
96,Dan Bailey,MIN,K,2,0,0,0,0,0,0,0,0,0,0,0,0,6.0,12.0
97,Kyle Van Noy,NE,LB,1,0,0,0,0,0,0,0,0,1,0,1,0,12.0,12.0
98,Benardrick McKinney,HOU,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.0,12.0
99,Eric Wilson,MIN,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.0,12.0
100,Jaire Alexander,GB,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.0,12.0
