rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
43,Ke'Shawn Vaughn,TB,RB,3,0,0,0,109,2,2,22,0,0,0,0,0,8.7,26.1
44,Danny Etling,GB,QB,3,220,1,0,73,1,0,0,0,0,0,0,0,8.7,26.1
45,David Anenih,TEN,OLB,3,0,0,0,0,0,0,0,0,3,0,2,0,8.7,26.0
46,Jordan Love,GB,QB,3,437,3,4,42,0,0,0,0,0,0,0,0,8.6,25.7
47,Kenny Pickett,PIT,QB,3,261,3,0,12,0,0,0,0,0,0,0,0,8.5,25.6
48,Sterling Weatherford,IND,LB,3,0,0,0,0,0,0,0,0,0,1,0,0,8.5,25.5
49,Ian Book,NO,QB,3,315,2,2,121,0,1,-2,0,0,0,0,0,8.3,25.0
50,Jacques Patrick,CIN,RB,3,0,0,0,58,2,4,49,0,0,0,0,0,8.2,24.7
51,Malik Davis,DAL,RB,3,0,0,0,132,1,5,27,0,0,0,0,0,8.1,24.4
52,Romeo Doubs,GB,WR,3,0,0,0,0,0,8,82,2,0,0,0,0,8.1,24.2
53,David Blough,DET,QB,3,377,2,1,51,0,0,0,0,0,0,0,0,8.1,24.2
54,Cade York,CLE,K,3,0,0,0,0,0,0,0,0,0,0,0,0,8.0,24.0
55,Jason Myers,SEA,K,3,0,0,0,0,0,0,0,0,0,0,0,0,8.0,24.0
56,Matt Prater,ARI,K,3,0,0,0,0,0,0,0,0,0,0,0,0,8.0,24.0
57,Jarrett Guarantano,ARI,QB,3,232,3,0,27,0,0,0,0,0,0,0,0,8.0,24.0
58,Justin Fields,CHI,QB,3,243,3,0,22,0,0,0,0,0,0,0,0,8.0,23.9
59,Antonio Williams,NYG,RB,3,0,0,0,93,1,8,45,0,0,0,0,0,7.9,23.8
60,Duke Johnson,BUF,RB,3,0,0,0,84,2,2,3,0,0,0,0,0,7.9,23.7
61,Jack Sanborn,CHI,LB,3,0,0,0,0,0,0,0,0,0,1,0,1,7.8,23.5
62,Lynn Bowden Jr.,MIA,WR,3,0,0,0,0,0,4,94,2,0,0,0,0,7.8,23.4
63,Jake Browning,CIN,QB,3,452,1,0,33,0,0,0,0,0,0,0,0,7.8,23.4
64,Randy Bullock,TEN,K,3,0,0,0,0,0,0,0,0,0,0,0,0,7.7,23.0
65,Younghoe Koo,ATL,K,3,0,0,0,0,0,0,0,0,0,0,0,0,7.7,23.0
66,Tre Nixon,NE,WR,3,0,0,0,0,0,12,169,0,0,0,0,0,7.6,22.9
67,Keaontay Ingram,ARI,RB,3,0,0,0,97,1,5,46,0,0,0,0,0,7.6,22.8
68,Josh Johnson,DEN,QB,3,349,2,0,6,0,0,0,0,0,0,0,0,7.5,22.6
69,Sam Eguavoen,MIA,LB,3,0,0,0,0,0,0,0,0,1,0,0,1,7.5,22.5
70,Jalen Virgil,DEN,WR,3,0,0,0,0,0,9,180,0,0,0,0,0,7.5,22.5
71,Sam Webb,LV,CB,4,0,0,0,0,0,0,0,0,0,0,1,1,5.6,22.5
72,Lawrence Cager,NYJ,TE,3,0,0,0,0,0,7,129,1,0,0,0,0,7.5,22.4
73,Danny Gray,SF,WR,3,0,0,0,0,0,4,123,1,0,0,0,0,7.4,22.3
74,Tyler Allgeier,ATL,RB,3,0,0,0,68,1,4,14,1,0,0,0,0,7.4,22.2
75,Olakunle Fatukasi,TB,ILB,3,0,0,0,0,0,0,0,0,2,0,0,0,7.4,22.1
76,Mike White,NYJ,QB,3,358,2,0,-2,0,0,0,0,0,0,0,0,7.4,22.1
77,John Kelly Jr.,CLE,RB,3,0,0,0,117,1,4,24,0,0,0,0,0,7.4,22.1
78,Easton Stick,LAC,QB,3,327,1,2,30,1,0,0,0,0,0,0,0,7.4,22.1
79,Tae Hayes,CAR,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,7.3,22.0
80,Nahshon Wright,DAL,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,7.2,21.5
81,Seth Williams,DEN,WR,3,0,0,0,0,0,10,105,1,0,0,0,0,7.2,21.5
82,Jonathan Ward,ARI,RB,2,0,0,0,26,2,3,53,0,0,0,0,0,10.7,21.4
83,Alex Erickson,WAS,WR,3,0,0,0,8,0,10,136,0,0,0,0,0,7.1,21.4
84,Tyler Vaughns,PIT,WR,3,0,0,0,0,0,8,112,1,0,0,0,0,7.1,21.2
85,Tyler Huntley,BAL,QB,3,263,2,0,26,0,0,0,0,0,0,0,0,7.0,21.1
86,Brett Rypien,DEN,QB,3,441,1,1,14,0,0,0,0,0,0,0,0,7.0,21.0
87,Baylon Spector,BUF,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,7.0,21.0
88,Ryan Santoso,NYG,K,4,0,0,0,0,0,0,0,0,0,0,0,0,5.2,21.0
89,Keelan Cole Sr.,LV,WR,4,0,0,0,5,0,11,149,0,0,0,0,0,5.2,20.9
90,Trayveon Williams,CIN,RB,3,0,0,0,64,1,6,55,0,0,0,0,0,7.0,20.9
91,Patrick Mahomes,KC,QB,2,222,3,0,0,0,0,0,0,0,0,0,0,10.4,20.9
92,Matt Bushman,KC,TE,2,0,0,0,0,0,3,73,2,0,0,0,0,10.4,20.8
93,Brandon Smith,DAL,WR,3,0,0,0,0,0,6,118,1,0,0,0,0,6.9,20.8
94,Mitchell Trubisky,PIT,QB,3,283,2,0,14,0,0,0,0,0,0,0,0,6.9,20.7
95,Justin Watson,KC,WR,3,0,0,0,0,0,8,107,1,0,0,0,0,6.9,20.7
96,Erik Ezukanma,MIA,WR,3,0,0,0,0,0,10,156,0,0,0,0,0,6.9,20.6
97,Luke Masterson,LV,LB,4,0,0,0,0,0,0,0,0,0,1,0,0,5.1,20.5
98,Grant Haley,LAR,DB,3,0,0,0,0,0,0,0,0,0,0,0,0,6.8,20.5
99,Isaiah Hodgins,BUF,WR,3,0,0,0,0,0,16,124,0,0,0,0,0,6.8,20.4
100,Kwamie Lassiter II,CIN,WR,3,0,0,0,0,0,13,138,0,0,0,0,0,6.8,20.3
