rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
1,Tom Brady,TB,QB,4,1061,10,3,-3,1,0,0,0,0,0,0,0,20.5,82.1
2,Leonard Fournette,TB,RB,4,0,0,0,300,3,18,148,1,0,0,0,0,19.4,77.8
3,Josh Allen,BUF,QB,3,817,5,1,145,1,0,0,0,0,0,0,0,23.7,71.2
4,Travis Kelce,KC,TE,3,0,0,0,0,0,31,360,3,0,0,0,0,23.2,69.5
5,Patrick Mahomes,KC,QB,3,850,4,2,52,1,0,0,0,0,0,0,0,19.1,57.2
6,Stefon Diggs,BUF,WR,3,0,0,0,0,0,20,311,2,0,0,0,0,17.7,53.1
7,Devin White,TB,ILB,3,0,0,0,0,0,0,0,0,0,2,0,2,16.5,49.5
8,Aaron Rodgers,GB,QB,2,642,5,1,-3,1,0,0,0,0,0,0,0,24.7,49.4
9,Tyreek Hill,KC,WR,3,0,0,0,14,0,24,355,0,0,0,0,0,16.3,48.9
10,Cam Akers,LAR,RB,2,0,0,0,221,2,3,51,0,0,0,0,0,21.4,42.7
11,Ryan Succop,TB,K,4,0,0,0,0,0,0,0,0,0,0,0,0,10.2,41.0
12,Mike Evans,TB,WR,4,0,0,0,0,0,11,204,2,0,0,0,0,9.5,37.9
13,Chris Godwin,TB,WR,4,0,0,0,6,0,16,232,1,0,0,0,0,9.4,37.8
14,Davante Adams,GB,WR,2,0,0,0,0,0,18,133,2,0,0,0,0,17.1,34.3
15,Baker Mayfield,CLE,QB,2,467,4,1,14,0,1,-8,0,0,0,0,0,16.9,33.8
16,Lavonte David,TB,ILB,4,0,0,0,0,0,0,0,0,1,0,0,0,8.3,33.1
17,Lamar Jackson,BAL,QB,2,341,0,2,170,1,0,0,0,0,0,0,0,16.3,32.6
18,Sean Murphy-Bunting,TB,CB,4,0,0,0,0,0,0,0,0,0,3,0,0,8.1,32.5
19,Tyler Bass,BUF,K,3,0,0,0,0,0,0,0,0,0,0,0,0,10.7,32.0
20,Harrison Butker,KC,K,3,0,0,0,0,0,0,0,0,0,0,0,0,10.3,31.0
21,Nick Chubb,CLE,RB,2,0,0,0,145,0,6,73,1,0,0,0,0,15.4,30.8
22,Alvin Kamara,NO,RB,2,0,0,0,184,1,5,37,0,0,0,0,0,15.3,30.6
23,Cameron Brate,TB,TE,4,0,0,0,0,0,14,175,1,0,0,0,0,7.6,30.5
24,Ben Roethlisberger,PIT,QB,1,501,4,4,0,0,0,0,0,0,0,0,0,30.0,30.0
25,Shaquil Barrett,TB,OLB,4,0,0,0,0,0,0,0,0,4,0,0,0,7.5,29.9
26,Taron Johnson,BUF,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,9.8,29.5
27,Jarvis Landry,CLE,WR,2,0,0,0,0,0,12,112,2,0,0,0,0,14.6,29.2
28,Kareem Hunt,CLE,RB,2,0,0,0,80,3,2,15,0,0,0,0,0,14.2,28.5
29,JuJu Smith-Schuster,PIT,WR,1,0,0,0,0,0,13,157,1,0,0,0,0,28.2,28.2
30,Marquise Brown,BAL,WR,2,0,0,0,19,0,11,196,0,0,0,0,0,13.5,27.0
31,Rob Gronkowski,TB,TE,4,0,0,0,0,0,8,110,2,0,0,0,0,6.8,27.0
32,Antoine Winfield Jr.,TB,S,3,0,0,0,0,0,0,0,0,0,1,1,0,8.8,26.5
33,Darrel Williams,KC,RB,3,0,0,0,135,1,7,35,0,0,0,0,0,8.8,26.5
34,Antonio Brown,TB,WR,3,0,0,0,22,0,8,81,2,0,0,0,0,8.8,26.3
35,Jason Pierre-Paul,TB,OLB,4,0,0,0,0,0,0,0,0,2,0,0,0,6.5,25.9
36,Allen Lazard,GB,WR,2,0,0,0,0,0,7,158,1,0,0,0,0,12.7,25.3
