rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
1,Eli Manning,NYG,QB,4,854,6,1,10,0,0,0,0,0,0,0,0,14.3,57.2
2,Korey Toomer,NYG,WR,4,0,0,0,0,0,21,280,3,0,0,0,0,14.1,56.5
3,Laurence Maroney,NE,RB,3,0,0,0,280,3,5,61,0,0,0,0,0,18.2,54.6
4,Vincent Jackson,LAC,WR,3,0,0,0,0,0,18,300,2,0,0,1,0,17.0,51.0
5,Brandon Jacobs,NYG,RB,4,0,0,0,197,3,4,29,1,0,0,0,0,12.2,48.6
6,Wes Welker,NE,WR,3,0,0,0,13,0,27,213,2,0,0,0,0,16.0,48.1
7,Tom Brady,NE,QB,3,737,6,3,-1,0,0,0,0,0,0,0,0,15.1,45.4
8,Chris Chambers,LAC,WR,3,0,0,0,0,0,16,278,1,0,0,0,0,13.9,41.8
9,Michael Strahan,NYG,DE,4,0,0,0,0,0,0,0,0,2,0,2,0,9.9,39.6
10,Ryan Grant,GB,RB,2,0,0,0,230,3,3,3,0,0,0,1,0,19.4,38.8
11,Philip Rivers,LAC,QB,3,767,4,4,-2,0,0,0,0,0,0,0,0,12.8,38.5
12,Plaxico Burress,NYG,WR,4,0,0,0,0,0,18,221,1,0,0,0,0,9.3,37.1
13,Leroy Hill,SEA,LB,2,0,0,0,0,0,0,0,0,2,0,1,0,16.1,32.3
14,Brett Favre,GB,QB,2,409,5,2,-1,0,0,0,0,0,0,0,0,16.1,32.3
15,Ahmad Bradshaw,NYG,RB,4,0,0,0,208,1,4,27,0,0,0,0,0,7.9,31.5
16,Rodney Harrison,NE,SS,3,0,0,0,0,0,0,0,0,0,1,0,0,9.8,29.5
17,Maurice Jones-Drew,JAX,RB,2,0,0,0,48,1,7,92,1,0,0,0,0,14.8,29.5
18,Kevin Faulk,NE,RB,3,0,0,0,24,0,20,170,0,0,0,0,0,9.8,29.4
19,Stephen Cooper,LAC,LB,3,0,0,0,0,0,0,0,0,1,0,0,0,9.8,29.4
20,David Garrard,JAX,QB,2,418,3,3,72,0,0,0,0,0,0,0,0,14.0,27.9
21,Justin Tuck,NYG,DE,4,0,0,0,0,0,0,0,0,2,0,1,0,6.7,26.9
22,Antonio Cromartie,LAC,CB,3,0,0,0,0,0,0,0,0,0,2,1,0,8.7,26.0
23,Donald Driver,GB,WR,2,0,0,0,0,0,8,159,1,0,0,0,0,12.9,25.9
24,James Butler,NYG,SS,4,0,0,0,0,0,0,0,0,0,0,0,0,6.4,25.5
25,Kawika Mitchell,NYG,LB,4,0,0,0,0,0,0,0,0,2,0,0,0,6.3,25.1
26,Lawrence Tynes,NYG,K,4,0,0,0,0,0,0,0,0,0,0,0,0,6.2,25.0
