rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
52,Dashon Goldson,SF,FS,3,0,0,0,0,0,0,0,0,0,0,1,0,6.8,20.5
53,J.J. Watt,HOU,DE,2,0,0,0,0,0,0,0,0,2,0,0,0,9.9,19.8
54,Bobby Wagner,SEA,ILB,2,0,0,0,0,0,0,0,0,0,1,0,0,9.8,19.5
55,Reed Doughty,WAS,SS,1,0,0,0,0,0,0,0,0,2,0,0,0,19.1,19.1
56,Arthur Jones,BAL,DE,4,0,0,0,0,0,0,0,0,1,0,0,2,4.7,18.6
57,Jerod Mayo,NE,LB,2,0,0,0,0,0,0,0,0,0,0,1,0,9.2,18.5
58,Stephen Gostkowski,NE,K,2,0,0,0,0,0,0,0,0,0,0,0,0,9.0,18.0
59,Matt Bryant,ATL,K,2,0,0,0,0,0,0,0,0,0,0,0,0,9.0,18.0
60,Haloti Ngata,BAL,DT,4,0,0,0,0,0,0,0,0,0,0,0,0,4.4,17.5
61,Peyton Manning,DEN,QB,1,290,3,2,-1,0,0,0,0,0,0,0,0,17.5,17.5
62,Michael Jenkins,MIN,WR,1,0,0,0,0,0,3,96,1,0,0,0,0,17.1,17.1
63,Ahmad Brooks,SF,OLB,3,0,0,0,0,0,0,0,0,1,0,0,0,5.6,16.8
64,K.J. Wright,SEA,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,8.0,16.0
65,Tramon Williams,GB,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,8.0,16.0
66,Reggie Wayne,IND,WR,1,0,0,0,0,0,9,114,0,0,0,0,0,15.9,15.9
67,John Kuhn,GB,FB,2,0,0,0,4,1,2,15,1,0,0,0,0,7.5,14.9
68,Randy Moss,SF,WR,3,0,0,0,0,0,7,112,0,0,0,0,0,4.9,14.7
69,Brandon Spikes,NE,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,7.2,14.5
70,Sean Weatherspoon,ATL,OLB,2,0,0,0,0,0,0,0,0,0,0,1,0,7.2,14.5
71,Jonathan Babineaux,ATL,DE,2,0,0,0,0,0,0,0,0,1,0,0,1,7.2,14.4
72,Ray McDonald,SF,DT,3,0,0,0,0,0,0,0,0,1,0,0,0,4.7,14.0
73,Johnathan Joseph,HOU,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,7.0,14.0
74,Joe Webb,MIN,QB,1,180,1,1,68,0,0,0,0,0,0,0,0,14.0,14.0
75,Leon Hall,CIN,CB,1,0,0,0,0,0,0,0,0,0,1,0,0,14.0,14.0
76,Pernell McPhee,BAL,OLB,4,0,0,0,0,0,0,0,0,1,0,1,1,3.5,13.9
77,Erik Walden,GB,OLB,2,0,0,0,0,0,0,0,0,1,0,0,0,6.8,13.7
78,Jordy Nelson,GB,WR,2,0,0,0,0,0,8,97,0,0,0,0,0,6.8,13.7
79,Vonta Leach,BAL,FB,4,0,0,0,15,1,6,31,0,0,0,0,0,3.4,13.6
80,Charles Woodson,GB,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,6.8,13.5
81,Akeem Dent,ATL,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.8,13.5
82,Aldon Smith,SF,OLB,3,0,0,0,0,0,0,0,0,0,0,1,1,4.5,13.5
83,London Fletcher,WAS,ILB,1,0,0,0,0,0,0,0,0,1,0,0,0,13.5,13.5
84,Earl Thomas III,SEA,FS,2,0,0,0,0,0,0,0,0,0,2,0,0,6.8,13.5
85,Jared Allen,MIN,DE,1,0,0,0,0,0,0,0,0,1,0,0,0,13.3,13.3
86,Mason Crosby,GB,K,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
87,Courtney Upshaw,BAL,OLB,4,0,0,0,0,0,0,0,0,0,0,1,0,3.2,13.0
88,Brad Jones,GB,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
89,Michael Turner,ATL,RB,2,0,0,0,128,0,0,0,0,0,0,0,0,6.4,12.8
90,LaMichael James,SF,RB,3,0,0,0,65,1,2,11,0,0,0,0,0,4.2,12.6
91,Reggie Nelson,CIN,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5
92,Devin McCourty,NE,S,2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,12.5
93,Bradie James,HOU,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,12.5
94,Donte Whitner,SF,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2,12.5
95,Knowshon Moreno,DEN,RB,1,0,0,0,32,0,2,21,1,0,0,0,0,12.3,12.3
96,DeVier Posey,HOU,WR,2,0,0,0,0,0,3,47,1,0,0,0,0,6.1,12.2
97,Perry Riley,WAS,OLB,1,0,0,0,0,0,0,0,0,1,0,0,0,12.1,12.1
98,Ed Dickson,BAL,TE,4,0,0,0,0,0,6,90,0,0,0,0,0,3.0,12.0
99,Connor Barwin,HOU,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.0,12.0
100,Ronnie Hillman,DEN,RB,1,0,0,0,83,0,3,20,0,0,0,0,0,11.8,11.8
