rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
38,LaMont Jordan,NYJ,RB,2,0,0,0,105,2,1,9,0,0,0,0,0,11.9,23.9
39,T. Streets,SF,WR,2,0,0,0,0,0,10,120,1,0,0,0,0,11.5,23.0
40,Sinorice Moss,NYJ,WR,2,0,0,0,32,0,9,87,1,0,0,0,0,11.2,22.4
41,R. Woodson,LV,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,7.3,22.0
42,L. Flowers,PIT,SS,2,0,0,0,0,0,0,0,0,0,0,0,1,10.5,21.0
43,Curtis Martin,NYJ,RB,2,0,0,0,141,0,5,43,0,0,0,0,0,10.4,20.9
44,D. Jolley,LV,TE,3,0,0,0,0,0,11,93,1,0,0,0,0,6.9,20.8
45,D. Smith,SF,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,10.2,20.5
46,B. Romanowski,LV,LB,3,0,0,0,0,0,0,0,0,0,0,0,1,6.8,20.5
47,Keenan McCardell,TB,WR,3,0,0,0,0,0,7,50,2,0,0,0,0,6.8,20.5
48,Patrick Kerney,ATL,DE,2,0,0,0,0,0,0,0,0,2,0,2,1,10.2,20.4
49,Amous Zereoue,PIT,RB,2,0,0,0,122,1,2,10,0,0,0,0,0,10.1,20.2
50,B. Taylor,PHI,CB,2,0,0,0,0,0,0,0,0,0,2,0,0,10.0,20.0
51,T. Smith,LV,LB,3,0,0,0,0,0,0,0,0,1,0,1,1,6.7,20.0
52,T. Brown,LV,WR,3,0,0,0,0,0,13,134,0,0,0,0,0,6.6,19.9
53,Antwaan Randle El,PIT,WR,2,0,0,0,14,0,9,138,0,0,0,0,0,9.8,19.7
54,Cyhl Quarles,TB,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,6.5,19.5
55,J. Thrash,PHI,WR,2,0,0,0,4,0,6,100,1,0,0,0,0,9.7,19.4
56,T. James,LV,CB,3,0,0,0,0,0,0,0,0,0,1,1,0,6.0,18.0
57,R. Anderson,NYJ,FB,2,0,0,0,14,0,4,86,1,0,0,0,0,9.0,18.0
58,A. Singleton,TB,LB,3,0,0,0,0,0,0,0,0,1,0,1,0,5.9,17.6
59,B. Kelly,TB,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.8,17.5
60,Eddie George,TEN,RB,2,0,0,0,100,1,1,9,0,0,0,0,0,8.7,17.4
61,J. Feely,ATL,K,2,0,0,0,0,0,0,0,0,0,0,0,0,8.5,17.0
62,Joey Porter,PIT,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,8.5,17.0
63,M. Lewis,NYJ,LB,2,0,0,0,0,0,0,0,0,1,0,1,0,8.4,16.9
64,G. Spires,TB,DE,3,0,0,0,0,0,0,0,0,2,0,0,0,5.6,16.8
65,Keith Brooking,ATL,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,8.3,16.6
66,Jeremy Shockey,NYG,TE,1,0,0,0,0,0,7,68,1,0,0,0,0,16.3,16.3
67,Jeff Ulbrich,SF,LB,2,0,0,0,0,0,0,0,0,0,0,1,0,8.0,16.0
68,K. Carpenter,ATL,FS,2,0,0,0,0,0,0,0,0,0,2,0,0,8.0,16.0
69,John Abraham,NYJ,DE,2,0,0,0,0,0,0,0,0,2,0,0,0,8.0,16.0
70,James Farrior,PIT,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,8.0,16.0
71,K. Johnson,CLE,WR,1,0,0,0,0,0,4,140,0,0,0,0,0,16.0,16.0
72,Derrick Mason,TEN,WR,2,0,0,0,20,0,10,88,0,0,0,0,0,7.9,15.8
73,Deshea Townsend,PIT,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,7.8,15.5
74,D. Mitchell,TEN,DB,2,0,0,0,0,0,0,0,0,1,0,0,0,7.7,15.4
75,Brian Finneran,ATL,WR,2,0,0,0,0,0,9,107,0,0,0,0,0,7.6,15.2
76,Jeff Reed,PIT,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.5,15.0
77,J. Hall,NYJ,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.5,15.0
78,Joe Nedney,TEN,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.5,15.0
79,M. Bowen,GB,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,14.5,14.5
80,N. Harris,LV,LB,3,0,0,0,0,0,0,0,0,1,0,0,0,4.8,14.4
81,J. Parrella,LV,DT,3,0,0,0,0,0,0,0,0,1,0,0,0,4.7,14.1
82,R. Mickens,NYJ,CB,2,0,0,0,0,0,0,0,0,0,0,1,1,7.0,14.0
83,Z. Crockett,LV,FB,3,0,0,0,20,2,0,0,0,0,0,0,0,4.7,14.0
84,Donald Driver,GB,WR,1,0,0,0,0,0,3,64,1,0,0,1,0,13.9,13.9
85,T. Pinkston,PHI,WR,2,0,0,0,0,0,8,99,0,0,0,0,0,6.9,13.9
86,A. Davis,CLE,WR,1,0,0,0,0,0,2,65,1,0,0,0,0,13.5,13.5
87,Z. Bronson,SF,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,6.8,13.5
88,E. Johnson,SF,TE,2,0,0,0,0,0,10,85,0,0,0,0,0,6.8,13.5
89,D. Jackson,TB,FS,3,0,0,0,0,0,0,0,0,0,2,0,0,4.5,13.5
90,TJ Duckett,ATL,RB,2,0,0,0,50,1,1,18,0,0,0,0,0,6.7,13.3
91,W. Sapp,TB,DT,3,0,0,0,0,0,0,0,0,2,0,1,0,4.4,13.1
92,Samari Rolle,TEN,CB,2,0,0,0,0,0,0,0,0,0,1,0,1,6.5,13.0
93,T. Vincent,PHI,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
94,T. Parrish,SF,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
95,Javon Walker,GB,WR,1,0,0,0,0,0,5,104,0,0,0,0,0,12.9,12.9
96,R. Coleman,LV,DT,3,0,0,0,0,0,0,0,0,2,0,0,0,4.3,12.8
97,Garrison Hearst,SF,RB,2,0,0,0,70,0,5,32,0,0,0,0,0,6.3,12.7
98,C. Lewis,PHI,TE,2,0,0,0,0,0,8,87,0,0,0,0,0,6.3,12.7
99,E. Wyms,TB,DE,3,0,0,0,0,0,0,0,0,1,0,0,1,4.2,12.6
100,Keith Bulluck,TEN,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,12.5
