rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
1,Drew Brees,NO,QB,16,5069,34,17,-1,0,0,0,0,0,0,0,0,18.9,302.7
2,DeAngelo Williams,CAR,RB,16,0,0,0,1515,18,22,121,2,0,0,0,0,18.5,296.6
3,Aaron Rodgers,GB,QB,16,4038,28,13,207,4,0,0,0,0,0,0,0,18.1,290.2
4,Philip Rivers,LAC,QB,16,4009,34,11,84,0,0,0,0,0,0,0,0,17.4,278.8
5,Jay Cutler,DEN,QB,16,4526,25,18,200,2,0,0,0,0,0,0,0,17.3,277.0
6,Michael Turner,ATL,RB,16,0,0,0,1699,17,6,41,0,0,0,0,0,17.2,275.0
7,Matt Forte,CHI,RB,16,0,0,0,1238,8,63,477,4,0,0,0,0,17.1,273.0
8,Larry Fitzgerald,ARI,WR,16,0,0,0,0,0,96,1431,12,0,0,0,0,16.4,263.1
9,Andre Johnson,HOU,WR,16,0,0,0,0,0,115,1575,8,0,0,0,0,16.4,263.0
10,Kurt Warner,ARI,QB,16,4583,30,14,-2,0,0,0,0,0,0,0,0,16.3,261.1
11,Thomas Jones,NYJ,RB,16,0,0,0,1312,13,36,207,2,0,0,0,0,16.1,257.9
12,Peyton Manning,IND,QB,16,4002,27,12,21,1,0,0,0,0,0,0,0,15.9,254.2
13,LaDainian Tomlinson,LAC,RB,16,0,0,0,1110,11,52,426,1,0,0,0,0,15.7,251.6
14,Adrian Peterson,MIN,RB,16,0,0,0,1760,10,21,125,0,0,0,0,0,15.7,251.0
15,Maurice Jones-Drew,JAX,RB,16,0,0,0,824,12,62,565,2,0,0,0,0,15.6,249.9
16,Steve Slaton,HOU,RB,16,0,0,0,1282,9,50,377,1,0,0,0,0,15.4,246.9
17,Matt Cassel,NE,QB,16,3693,21,11,270,2,0,0,0,0,0,0,0,15.3,244.7
18,Donovan McNabb,PHI,QB,16,3916,23,11,147,2,0,0,0,0,0,0,0,15.2,243.3
19,Brian Westbrook,PHI,RB,14,0,0,0,936,9,54,402,5,0,0,0,0,17.3,242.8
20,Calvin Johnson,DET,WR,16,0,0,0,-1,0,78,1331,12,0,0,0,0,15.1,242.0
21,Clinton Portis,WAS,RB,16,0,0,0,1487,9,28,218,0,0,0,1,0,14.5,232.5
22,Chris Johnson,TEN,RB,15,0,0,0,1228,9,43,260,1,0,0,0,0,15.2,228.3
23,Greg Jennings,GB,WR,16,0,0,0,0,0,80,1292,9,0,0,0,0,14.1,225.2
24,Roddy White,ATL,WR,16,0,0,0,4,0,88,1382,7,0,0,0,0,13.9,222.6
25,Steve Smith,CAR,WR,14,0,0,0,40,0,78,1421,6,0,0,0,0,15.7,219.1
26,Chad Pennington,MIA,QB,16,3653,19,7,62,1,0,0,0,0,0,0,0,13.6,218.3
27,Tyler Thigpen,KC,QB,14,2608,18,12,386,3,1,37,1,0,0,0,0,15.5,217.1
28,David Garrard,JAX,QB,16,3620,15,13,322,2,1,-6,0,0,0,0,0,13.6,216.9
29,Anquan Boldin,ARI,WR,12,0,0,0,67,0,89,1038,11,0,0,0,0,17.9,215.0
30,Tony Gonzalez,KC,TE,16,0,0,0,0,0,96,1058,10,0,0,0,0,13.4,213.8
31,Marshawn Lynch,BUF,RB,15,0,0,0,1036,8,47,300,1,0,0,0,0,13.9,209.1
32,Antonio Bryant,TB,WR,16,0,0,0,22,0,83,1248,7,0,0,0,0,13.0,208.5
33,Brandon Marshall,DEN,WR,15,0,0,0,-4,0,104,1265,6,0,0,0,0,13.9,208.1
34,Demarcus Ware,DAL,LB,16,0,0,0,0,0,0,0,0,20,0,6,1,13.0,207.8
35,Frank Gore,SF,RB,14,0,0,0,1036,6,43,373,2,0,0,0,0,14.7,206.4
36,Marion Barber,DAL,RB,15,0,0,0,885,7,52,417,2,0,0,0,0,13.6,204.2
37,Steven Jackson,LAR,RB,12,0,0,0,1042,7,40,379,1,0,0,0,0,17.0,204.1
38,Tony Romo,DAL,QB,13,3448,26,14,41,0,0,0,0,0,0,0,0,15.7,204.0
39,Brandon Jacobs,NYG,RB,13,0,0,0,1089,15,6,36,0,0,0,0,0,15.7,203.5
40,Terrell Owens,DAL,WR,16,0,0,0,33,0,69,1052,10,0,0,0,0,12.6,201.0
41,Jason Campbell,WAS,QB,16,3245,13,6,258,1,0,0,0,0,0,0,0,12.5,199.6
42,Eli Manning,NYG,QB,16,3238,21,10,10,1,0,0,0,0,0,0,0,12.4,198.5
43,Randy Moss,NE,WR,16,0,0,0,0,0,69,1008,11,0,0,0,0,12.3,197.3
44,Ronnie Brown,MIA,RB,16,41,1,0,916,10,33,254,0,0,0,0,0,12.3,197.1
45,Matt Ryan,ATL,QB,16,3440,16,11,104,1,0,0,0,0,0,0,0,12.2,196.0
46,Reggie Wayne,IND,WR,16,0,0,0,0,0,82,1145,6,0,0,0,0,12.1,193.5
47,Wes Welker,NE,WR,16,0,0,0,26,0,111,1165,3,0,0,0,0,12.0,192.6
48,Kevin Smith,DET,RB,16,0,0,0,976,8,39,286,0,0,0,0,0,12.0,191.7
49,Brett Favre,NYJ,QB,16,3472,22,22,43,1,0,2,0,0,0,0,0,12.0,191.4
50,Lance Moore,NO,WR,16,0,0,1,0,0,79,928,10,0,0,0,0,11.9,190.3
51,Hines Ward,PIT,WR,16,0,0,0,4,0,81,1043,7,0,0,0,0,11.7,187.2
52,Dwayne Bowe,KC,WR,16,0,0,0,0,0,86,1022,7,0,0,0,0,11.7,187.2
53,Vincent Jackson,LAC,WR,16,0,0,0,69,0,59,1098,7,0,0,0,0,11.6,186.2
54,James Harrison,PIT,LB,15,0,0,0,0,0,0,0,0,16,1,7,0,12.3,185.0
55,Eddie Royal,DEN,WR,15,0,0,0,109,0,91,980,5,0,0,0,0,12.3,184.4
56,Joe Flacco,BAL,QB,16,2971,14,12,180,2,1,43,0,0,0,0,0,11.5,183.6
57,Kyle Orton,CHI,QB,15,2972,18,12,49,3,0,0,0,0,0,0,0,12.1,181.8
58,Santana Moss,WAS,WR,16,0,0,0,27,0,79,1044,6,0,0,0,0,11.3,180.6
59,Ben Roethlisberger,PIT,QB,16,3301,17,15,101,2,1,-7,0,0,0,0,0,11.1,177.9
60,Pierre Thomas,NO,RB,15,0,0,0,625,9,31,284,3,0,0,0,0,11.8,176.4
61,LeRon McClain,BAL,RB,16,0,0,0,902,10,19,123,1,0,0,0,0,11.0,176.0
62,Jake Delhomme,CAR,QB,16,3288,15,12,21,2,0,0,0,0,0,0,0,11.0,175.6
63,Matt Schaub,HOU,QB,11,3043,15,10,68,2,0,0,0,0,0,0,0,15.9,174.5
64,Derrick Mason,BAL,WR,16,0,0,0,3,0,80,1037,5,0,0,0,0,10.9,174.0
65,Derrick Ward,NYG,RB,16,0,0,0,1025,2,41,384,0,0,0,0,0,10.8,173.4
66,Kevin Walter,HOU,WR,16,0,0,0,23,0,60,899,8,0,0,0,0,10.6,170.2
67,LenDale White,TEN,RB,16,0,0,0,773,15,5,16,0,0,0,0,0,10.6,169.4
68,Donald Driver,GB,WR,16,0,0,0,4,0,74,1012,5,0,0,0,0,10.5,168.6
69,Bradie James,DAL,LB,16,0,0,0,0,0,0,0,0,8,0,3,2,10.4,166.0
70,Ryan Grant,GB,RB,16,0,0,0,1203,4,18,116,1,0,0,0,0,10.3,164.9
71,Kevin Faulk,NE,RB,15,-2,0,0,507,3,58,486,3,0,0,0,0,10.9,164.2
72,Patrick Willis,SF,LB,16,0,0,0,0,0,0,0,0,1,1,1,1,10.2,163.5
73,Jeff Garcia,TB,QB,12,2712,12,6,148,1,0,0,0,0,0,0,0,13.6,163.3
74,Bernard Berrian,MIN,WR,16,0,0,0,26,0,48,964,7,0,0,0,0,10.2,163.0
75,Laveranues Coles,NYJ,WR,16,0,0,0,9,0,70,850,7,0,0,0,0,10.2,162.9
76,Ray Lewis,BAL,LB,16,0,0,0,0,0,0,0,0,4,3,2,2,10.2,162.7
77,Dominic Rhodes,IND,RB,15,0,0,0,538,6,45,302,3,0,0,0,0,10.8,162.5
78,Jason Witten,DAL,TE,16,42,0,0,0,0,81,952,4,0,0,0,0,10.1,161.4
79,TJ Houshmandzadeh,CIN,WR,15,0,0,0,9,0,92,904,4,0,0,0,0,10.8,161.3
80,Steve Breaston,ARI,WR,16,0,0,0,8,0,77,1006,3,0,0,0,0,9.9,157.9
81,Karlos Dansby,ARI,LB,16,0,0,0,0,0,0,0,0,4,2,2,3,9.9,157.9
82,Dallas Clark,IND,TE,15,0,0,0,0,0,77,848,6,0,0,0,0,10.5,157.3
83,Isaac Bruce,SF,WR,16,0,0,0,-3,0,61,835,7,0,0,0,0,9.7,155.7
84,Trent Edwards,BUF,QB,14,2699,11,10,117,3,0,0,0,0,0,0,0,11.0,153.7
85,Lee Evans,BUF,WR,16,0,0,0,22,0,63,1017,3,0,0,0,0,9.6,153.4
86,Muhsin Muhammad,CAR,WR,16,0,0,0,0,0,65,923,5,0,0,0,0,9.6,152.8
87,Barrett Ruud,TB,LB,16,0,0,0,0,0,0,0,0,3,2,0,1,9.5,152.5
88,Jerricho Cotchery,NYJ,WR,16,0,0,0,8,0,71,858,5,0,0,0,0,9.5,152.1
89,D'Qwell Jackson,CLE,LB,16,0,0,0,0,0,0,0,0,2,3,0,0,9.5,151.6
90,Jamal Lewis,CLE,RB,16,0,0,0,1002,4,23,178,0,0,0,0,0,9.5,151.5
91,Terrell Suggs,BAL,LB,16,0,0,0,0,0,0,0,0,8,2,2,0,9.5,151.4
92,Jared Allen,MIN,DE,16,0,0,0,0,0,0,0,0,15,0,3,0,9.4,150.8
93,Jonathan Vilma,NO,LB,16,0,0,0,0,0,0,0,0,1,1,2,3,9.4,150.5
94,Jonathan Stewart,CAR,RB,16,0,0,0,836,10,8,47,0,0,0,0,0,9.4,150.3
95,Leon Washington,NYJ,RB,16,0,0,0,448,6,47,355,2,0,0,0,0,9.4,149.8
96,Antoine Winfield,MIN,CB,16,0,0,0,0,0,0,0,0,2,2,4,2,9.3,149.5
97,Justin Tuck,NYG,DE,16,0,0,0,0,0,0,0,0,12,1,3,0,9.3,148.5
98,Jon Beason,CAR,LB,16,0,0,0,0,0,0,0,0,0,3,0,1,9.2,148.0
99,Stephen Gostkowski,NE,K,16,0,0,0,0,0,0,0,0,0,0,0,0,9.2,148.0
100,Warrick Dunn,TB,RB,15,0,0,0,786,2,47,330,0,0,0,1,0,9.8,147.1
