rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
32,Philip Rivers,LAC,QB,2,345,3,0,14,0,0,0,0,0,0,0,0,13.6,27.2
33,Phil Dawson,SF,K,3,0,0,0,0,0,0,0,0,0,0,0,0,9.0,27.0
34,Patrick Willis,SF,ILB,3,0,0,0,0,0,0,0,0,0,1,0,0,9.0,27.0
35,Julius Thomas,DEN,TE,3,0,0,0,0,0,18,188,0,0,0,0,0,8.6,25.8
36,Knile Davis,KC,RB,1,0,0,0,67,1,7,33,1,0,0,0,0,25.5,25.5
37,Dwayne Bowe,KC,WR,1,0,0,0,0,0,8,150,1,0,0,0,0,25.0,25.0
38,Earl Thomas III,SEA,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,8.2,24.5
39,Donald Butler,LAC,ILB,2,0,0,0,0,0,0,0,0,0,1,1,0,12.0,24.0
40,Mark Ingram II,NO,RB,2,0,0,0,146,1,3,17,0,0,0,0,0,11.9,23.8
41,Jamie Collins Sr.,NE,LB,2,0,0,0,0,0,0,0,0,1,1,0,0,11.9,23.8
42,Coby Fleener,IND,TE,2,0,0,0,0,0,11,120,1,0,0,0,0,11.8,23.5
43,Cliff Avril,SEA,DE,3,0,0,0,0,0,0,0,0,2,0,1,0,7.5,22.5
44,Danny Trevathan,DEN,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,7.3,22.0
45,Matt Prater,DEN,K,3,0,0,0,0,0,0,0,0,0,0,0,0,7.3,22.0
46,Cameron Jordan,NO,DE,2,0,0,0,0,0,0,0,0,3,0,0,0,10.5,21.0
47,Stevan Ridley,NE,RB,2,0,0,0,69,2,0,0,0,0,0,0,0,10.4,20.9
48,Vernon Davis,SF,TE,3,0,0,0,0,0,5,54,2,0,0,0,0,6.6,19.9
49,Danny Woodhead,LAC,RB,2,0,0,0,83,1,5,24,0,0,0,0,0,9.6,19.2
50,Robert Mathis,IND,DE,2,0,0,0,0,0,0,0,0,2,0,2,0,9.6,19.1
51,Terrance Knighton,DEN,NT,3,0,0,0,0,0,0,0,0,1,0,0,0,6.3,19.0
52,Ronnie Brown,LAC,RB,2,0,0,0,77,1,5,27,0,0,0,0,0,9.4,18.9
53,Chris Clemons,SEA,DE,3,0,0,0,0,0,0,0,0,1,0,2,0,6.2,18.6
54,Jahleel Addae,LAC,FS,2,0,0,0,0,0,0,0,0,0,0,1,1,9.2,18.5
55,Dont'a Hightower,NE,LB,2,0,0,0,0,0,0,0,0,0,1,0,0,9.0,18.0
56,Khiry Robinson,NO,RB,2,0,0,0,102,1,1,13,0,0,0,0,0,9.0,18.0
57,Erik Walden,IND,OLB,2,0,0,0,0,0,0,0,0,1,0,0,0,8.8,17.5
58,LeSean McCoy,PHI,RB,1,0,0,0,77,1,4,15,0,0,0,0,0,17.2,17.2
59,Adam Vinatieri,IND,K,2,0,0,0,0,0,0,0,0,0,0,0,0,8.5,17.0
60,Marvin Jones Jr.,CIN,WR,1,0,0,0,0,0,8,130,0,0,0,0,0,17.0,17.0
61,Shane Vereen,NE,RB,2,0,0,0,51,0,7,75,0,0,0,0,0,8.1,16.1
62,Nick Foles,PHI,QB,1,195,2,0,3,0,0,0,0,0,0,0,0,16.1,16.1
63,Cam Newton,CAR,QB,1,267,1,2,54,0,0,0,0,0,0,0,0,16.1,16.1
64,Shareece Wright,LAC,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,8.0,16.0
65,Jerrell Freeman,IND,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,8.0,16.0
66,Jermaine Gresham,CIN,TE,1,0,0,0,0,0,7,64,1,0,0,0,0,15.9,15.9
67,Riley Cooper,PHI,WR,1,0,0,0,0,0,6,68,1,0,0,0,0,15.8,15.8
68,Jordy Nelson,GB,WR,1,0,0,0,0,0,7,62,1,0,0,0,0,15.7,15.7
69,Shaun Phillips,DEN,OLB,3,0,0,0,0,0,0,0,0,2,0,0,0,5.2,15.5
70,Antoine Bethea,IND,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,7.8,15.5
71,Steve Smith,CAR,WR,1,0,0,0,0,0,4,74,1,0,0,0,0,15.4,15.4
72,Eric Decker,DEN,WR,3,0,0,0,0,0,8,111,0,0,0,0,0,5.0,15.1
73,Shayne Graham,NO,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.5,15.0
74,Alfonzo Dennard,NE,CB,2,0,0,0,0,0,0,0,0,0,2,0,0,7.5,15.0
75,Byron Maxwell,SEA,CB,3,0,0,0,0,0,0,0,0,0,0,1,0,5.0,15.0
76,Rey Maualuga,CIN,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,14.5,14.5
77,Donnie Avery,KC,WR,1,0,0,0,0,0,1,79,1,0,0,0,0,14.4,14.4
78,Jarret Johnson,LAC,OLB,2,0,0,0,0,0,0,0,0,1,0,0,0,7.2,14.4
79,Justin Houston,KC,OLB,1,0,0,0,0,0,0,0,0,1,0,0,1,14.2,14.2
80,Husain Abdullah,KC,S,1,0,0,0,0,0,0,0,0,0,2,0,0,14.0,14.0
81,Nick Novak,LAC,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.0,14.0
82,Malik Jackson,DEN,DE,3,0,0,0,0,0,0,0,0,1,0,0,0,4.7,14.0
83,Ryan Succop,KC,K,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0
84,Andy Dalton,CIN,QB,1,334,1,2,26,0,0,0,0,0,0,0,0,14.0,14.0
85,Darren Sproles,NO,RB,2,0,0,0,31,0,9,63,0,0,0,0,0,6.9,13.9
86,Montee Ball,DEN,RB,3,0,0,0,96,0,5,15,0,0,0,0,0,4.5,13.6
87,Corey Liuget,LAC,DE,2,0,0,0,0,0,0,0,0,1,0,0,0,6.8,13.6
88,Curtis Lofton,NO,ILB,2,0,0,0,0,0,0,0,0,1,0,0,0,6.8,13.5
89,Eric Reid,SF,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,4.5,13.5
90,Giovani Bernard,CIN,RB,1,0,0,0,45,0,7,73,0,0,0,0,0,13.3,13.3
91,Luke Kuechly,CAR,ILB,1,0,0,0,0,0,0,0,0,1,0,0,0,13.2,13.2
92,Lance Moore,NO,WR,2,0,0,0,0,0,4,51,1,0,0,0,0,6.5,13.1
93,Mike Adams,DEN,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,4.3,13.0
94,LaRon Landry,IND,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
95,Donte Whitner,SF,SS,3,0,0,0,0,0,0,0,0,0,1,0,0,4.3,13.0
96,DeMeco Ryans,PHI,ILB,1,0,0,0,0,0,0,0,0,0,1,0,0,13.0,13.0
97,Griff Whalen,IND,WR,2,0,0,0,0,0,7,93,0,0,0,0,0,6.4,12.8
98,Ladarius Green,LAC,TE,2,0,0,0,0,0,5,41,1,0,0,0,0,6.3,12.6
99,Duke Ihenacho,DEN,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2,12.5
100,Justin Smith,SF,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2,12.5
