rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
58,Duce Staley,PHI,RB,13,0,0,0,604,2,63,626,2,0,0,0,0,13.7,178.5
59,Ray Lewis,BAL,LB,16,0,0,0,0,0,0,0,0,4,3,1,1,11.1,177.6
60,W. Jackson,NO,WR,16,0,0,0,0,0,81,1046,5,0,0,0,0,11.1,177.1
61,S. Mack,JAX,RB,16,0,0,0,877,9,23,165,1,0,0,0,0,11.0,175.7
62,B. Schroeder,GB,WR,14,0,0,0,6,0,53,918,9,0,0,0,0,12.3,172.9
63,Korey Toomer,NYG,WR,16,0,0,0,8,0,72,1054,5,0,0,0,0,10.8,172.2
64,Chris Weinke,CAR,QB,15,2931,11,19,128,6,0,0,0,0,0,0,0,11.5,172.0
65,Warrick Dunn,TB,RB,13,0,0,0,447,3,68,557,3,0,0,0,0,13.1,170.4
66,Plaxico Burress,PIT,WR,16,0,0,0,0,0,66,1008,6,0,0,0,0,10.6,169.8
67,Laveranues Coles,NYJ,WR,16,0,0,0,108,0,59,868,7,0,0,0,0,10.6,169.1
68,P. Price,BUF,WR,16,0,0,0,97,0,55,895,7,0,0,0,0,10.5,168.7
69,Tony Gonzalez,KC,TE,16,40,0,0,9,0,73,917,6,0,0,0,0,10.5,168.7
70,Tom Brady,NE,QB,15,2843,18,12,43,0,1,23,0,0,0,0,0,11.1,166.8
71,J. Thrash,PHI,WR,15,0,0,0,57,0,63,833,8,0,0,0,0,11.1,166.5
72,Brian Urlacher,CHI,LB,16,0,0,0,0,0,1,27,1,6,3,2,2,10.3,165.4
73,Eddie George,TEN,RB,16,0,0,0,939,5,37,279,0,0,0,0,0,10.1,162.3
74,Michael Pittman,ARI,RB,15,0,0,0,846,5,42,264,0,0,0,0,0,10.8,162.0
75,J. Miller,CLE,LB,16,0,0,0,0,0,0,0,0,13,1,4,0,10.1,161.2
76,Chris Chandler,ATL,QB,14,2847,16,14,84,0,0,0,0,0,0,0,0,11.4,160.3
77,C. Carter,MIN,WR,16,0,0,0,4,0,73,871,6,0,0,0,0,9.9,158.0
78,Tim Couch,CLE,QB,16,3040,17,21,128,0,1,-10,0,0,0,0,0,9.9,157.9
79,Zack Thomas,MIA,LB,15,0,0,0,0,0,0,0,0,3,2,2,0,10.5,157.7
80,R. McKinnon,ARI,LB,16,0,0,0,0,0,0,0,0,2,1,1,2,9.8,157.5
81,Michael Strahan,NYG,DE,16,0,0,0,0,0,0,0,0,23,0,5,1,9.7,155.6
82,Eric Moulds,BUF,WR,16,0,0,0,3,0,67,904,5,0,0,0,0,9.6,154.2
83,James Farrior,NYJ,LB,16,0,0,0,0,0,0,0,0,1,2,3,0,9.6,153.8
84,K. Dyson,TEN,WR,16,0,0,0,0,0,54,825,7,0,0,0,0,9.6,153.5
85,Chris Chambers,MIA,WR,16,0,0,0,-11,0,48,883,7,0,0,0,0,9.6,153.2
86,M. Barrow,NYG,LB,16,0,0,0,0,0,0,0,0,6,0,4,2,9.5,152.4
87,Elvis Grbac,BAL,QB,14,3033,15,18,18,1,0,0,0,0,0,0,0,10.5,147.1
88,Jamel White,CLE,RB,16,0,0,0,443,5,44,418,1,0,0,0,0,9.1,146.1
89,M. Pollard,IND,RB,16,0,0,0,0,0,47,739,8,0,0,0,0,9.1,145.4
90,A. Freeman,GB,WR,16,0,0,0,-5,0,52,818,6,0,0,0,0,9.1,145.3
91,Jerome Bettis,PIT,RB,11,32,1,0,1072,4,8,48,0,0,0,0,0,13.2,145.3
92,Jeremiah Trotter,PHI,LB,16,0,0,0,0,0,0,0,0,4,2,2,1,9.1,144.9
93,M. Smith,ATL,RB,16,0,0,0,760,5,19,230,1,0,0,0,0,9.0,144.5
94,K. Lassiter,ARI,FS,16,0,0,0,0,0,0,0,0,1,9,1,0,9.0,144.4
95,Jon Kitna,CIN,QB,16,3216,12,22,73,1,0,0,0,0,0,0,0,9.0,143.9
96,Vinny Testaverde,NYJ,QB,16,2752,15,14,25,0,0,0,0,0,0,0,0,8.9,142.6
97,Sammie Knight,NO,SS,16,0,0,0,0,0,0,0,0,1,6,2,5,8.9,142.4
98,L. Centers,BUF,FB,16,0,0,0,160,2,80,620,2,0,0,0,0,8.9,142.0
99,C. Brown,SEA,LB,16,0,0,0,0,0,0,0,0,9,0,2,1,8.9,142.0
100,Donnie Edwards,KC,LB,16,0,0,0,0,0,0,0,0,2,0,1,3,8.8,141.6
