rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
65,Joey Porter,PIT,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,8.0,16.0
66,J. Wiggins,NE,TE,3,0,0,0,0,0,14,89,0,0,0,0,0,5.3,15.9
67,T. Streets,SF,WR,1,0,0,0,9,0,4,50,1,0,0,0,0,15.9,15.9
68,Simeon Rice,TB,DE,1,0,0,0,0,0,0,0,0,2,0,1,0,15.2,15.2
69,A. Pleasant,NE,DE,3,0,0,0,0,0,0,0,0,1,0,0,0,5.1,15.2
70,H. Douglas,PHI,DE,3,0,0,0,0,0,0,0,0,2,0,0,0,5.0,15.1
71,Hines Ward,PIT,WR,2,0,0,0,4,0,9,101,0,0,0,0,0,7.5,15.0
72,C. Emmons,PHI,LB,3,0,0,0,0,0,0,0,0,0,1,0,0,4.8,14.5
73,Kris Brown,PIT,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.0,14.0
74,Dre Bly,LAR,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.7,14.0
75,Garrison Hearst,SF,RB,1,0,0,0,42,1,2,26,0,0,0,0,0,13.8,13.8
76,Jeff Garcia,SF,QB,1,233,1,1,3,0,0,0,0,0,0,0,0,13.6,13.6
77,J. Azumah,CHI,CB,1,0,0,0,0,0,0,0,0,1,1,0,0,13.6,13.6
78,B. Alexander,PIT,FS,2,0,0,0,0,0,0,0,0,0,2,0,0,6.8,13.5
79,D. McCleon,LAR,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,4.5,13.5
80,P. Boulware,BAL,LB,2,0,0,0,0,0,0,0,0,1,0,1,1,6.8,13.5
81,L. Webster,BAL,DT,2,0,0,0,0,0,0,0,0,1,0,0,0,6.7,13.3
82,Brian Urlacher,CHI,LB,1,0,0,0,0,0,0,0,0,1,0,0,0,13.2,13.2
83,Charles Woodson,LV,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
84,T. Vincent,PHI,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,4.3,13.0
85,Donald Washington,PIT,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
86,R. Proehl,LAR,WR,3,0,0,0,0,0,3,71,1,0,0,0,0,4.2,12.6
87,T. Buckley,NE,CB,3,0,0,0,0,0,0,0,0,0,1,0,1,4.2,12.5
88,D. Starks,BAL,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,6.2,12.5
89,London Fletcher,LAR,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2,12.5
90,A. Dorsett,LV,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,12.5
91,S. Sharpe,BAL,TE,2,0,0,0,0,0,9,79,0,0,0,0,0,6.2,12.4
92,R. Anderson,NYJ,FB,1,0,0,0,0,0,6,33,1,0,0,0,0,12.3,12.3
93,Julian Peterson,SF,LB,1,0,0,0,0,0,0,0,0,1,0,0,0,12.2,12.2
94,J. Redmond,NE,RB,3,0,0,0,6,0,9,69,0,0,0,0,0,4.0,12.0
95,Grady Jackson,LV,DT,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0,12.0
96,C. McAlister,BAL,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,6.0,12.0
97,Matt Stover,BAL,K,2,0,0,0,0,0,0,0,0,0,0,0,0,6.0,12.0
98,B. Hamilton,NE,DE,3,0,0,0,0,0,0,0,0,1,0,0,0,4.0,12.0
99,Ryan Longwell,GB,K,2,0,0,0,0,0,0,0,0,0,0,0,0,6.0,12.0
100,B. Franks,GB,TE,2,0,0,0,0,0,3,40,1,0,0,0,0,5.8,11.5
