rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
1,Cam Newton,CAR,QB,3,761,3,2,95,2,0,0,0,0,0,0,0,19.3,57.9
2,Luke Kuechly,CAR,ILB,3,0,0,0,0,0,0,0,0,1,2,0,1,17.0,50.9
3,Rob Gronkowski,NE,TE,2,0,0,0,0,0,15,227,3,0,0,0,0,24.1,48.2
4,Von Miller,DEN,OLB,3,0,0,0,0,0,0,0,0,5,1,2,0,15.0,45.0
5,CJ Anderson,DEN,RB,3,0,0,0,234,2,9,39,0,0,0,0,0,14.6,43.8
6,Jonathan Stewart,CAR,RB,3,0,0,0,218,3,4,9,0,0,0,0,0,14.2,42.7
7,Tom Brady,NE,QB,2,612,3,2,19,1,0,0,0,0,0,0,0,20.2,40.4
8,Martavis Bryant,PIT,WR,2,0,0,0,84,0,14,183,1,0,0,0,0,19.9,39.7
9,Demarcus Ware,DEN,OLB,3,0,0,0,0,0,0,0,0,4,0,0,1,12.5,37.5
10,Greg Olsen,CAR,TE,3,0,0,0,0,0,16,231,1,0,0,0,0,12.4,37.1
11,Brandon McManus,DEN,K,3,0,0,0,0,0,0,0,0,0,0,0,0,12.3,37.0
12,Aaron Rodgers,GB,QB,2,471,4,1,20,0,0,0,0,0,0,0,0,18.4,36.8
13,Russell Wilson,SEA,QB,2,508,4,3,53,0,0,0,0,0,0,0,0,17.8,35.6
14,David Johnson,ARI,RB,2,0,0,0,95,1,15,111,0,0,0,0,0,17.1,34.1
15,Larry Fitzgerald,ARI,WR,2,0,0,0,0,0,12,206,1,0,0,0,0,16.3,32.6
16,Corey Brown,CAR,WR,3,0,0,0,0,0,10,215,1,0,0,0,0,10.8,32.5
17,Jermaine Kearse,SEA,WR,2,0,0,0,0,0,14,128,2,0,0,0,0,15.9,31.8
18,Ryan Shazier,PIT,ILB,2,0,0,0,0,0,0,0,0,0,0,2,1,15.8,31.5
19,Emmanuel Sanders,DEN,WR,3,0,0,0,0,0,16,230,0,0,0,0,0,10.3,31.0
20,Alex Smith,KC,QB,2,436,2,1,71,0,0,0,0,0,0,0,0,15.3,30.5
21,Jeff Janis,GB,WR,2,0,0,0,0,0,7,145,2,0,0,0,0,15.0,30.0
22,Peyton Manning,DEN,QB,3,539,2,1,10,0,0,0,0,0,0,0,0,9.5,28.6
23,Kony Ealy,CAR,DE,3,0,0,0,0,0,0,0,0,3,1,1,1,9.3,27.8
24,Derek Wolfe,DEN,DE,3,0,0,0,0,0,0,0,0,3,0,0,0,9.0,27.0
25,Ben Roethlisberger,PIT,QB,2,568,1,0,0,0,0,0,0,0,0,0,0,13.4,26.7
26,Nick Perry,GB,OLB,2,0,0,0,0,0,0,0,0,4,0,1,0,13.0,25.9
27,Doug Baldwin,SEA,WR,2,0,0,0,0,0,13,124,1,0,0,0,0,12.4,24.9
28,Julian Edelman,NE,WR,2,0,0,0,11,0,17,153,0,0,0,0,0,12.4,24.9
29,Ted Ginn Jr.,CAR,WR,3,0,0,0,33,1,6,126,0,0,0,0,0,8.3,24.9
30,Danny Trevathan,DEN,ILB,3,0,0,0,0,0,0,0,0,0,0,0,1,8.0,24.0
31,Charles Johnson,CAR,DE,3,0,0,0,0,0,0,0,0,3,0,2,0,7.8,23.5
32,Jamie Collins Sr.,NE,OLB,2,0,0,0,0,0,0,0,0,2,0,0,0,11.8,23.5
33,Fitzgerald Toussaint,PIT,RB,2,0,0,0,97,1,7,62,0,0,0,0,0,11.7,23.4
34,Carson Palmer,ARI,QB,2,584,4,6,0,0,0,0,0,0,0,0,0,11.7,23.4
35,Malik Jackson,DEN,DE,3,0,0,0,0,0,0,0,0,0,0,0,1,7.5,22.5
36,Jordan Reed,WAS,TE,1,0,0,0,0,0,9,120,1,0,0,0,0,22.5,22.5
37,Travis Kelce,KC,TE,2,0,0,0,0,0,14,151,0,0,0,0,0,11.1,22.1
38,Chris Boswell,PIT,K,2,0,0,0,0,0,0,0,0,0,0,0,0,11.0,22.0
