rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
30,Ezekiel Elliott,DAL,RB,17,4,0,0,1002,10,47,287,2,0,0,0,0,13.4,228.6
31,Jimmy Garoppolo,SF,QB,15,3810,20,12,51,3,0,0,0,0,0,0,0,15.2,227.5
32,Mike Evans,TB,WR,16,0,0,0,10,0,74,1035,14,0,0,0,0,14.1,225.5
33,Mac Jones,NE,QB,17,3801,22,13,129,0,0,0,0,0,0,0,0,13.2,224.9
34,Matt Ryan,ATL,QB,17,3968,20,12,82,1,0,0,0,0,0,0,0,13.1,222.9
35,Taylor Heinicke,WAS,QB,16,3419,20,15,313,1,1,-2,0,0,0,0,0,13.9,222.4
36,Leonard Fournette,TB,RB,14,0,0,0,812,8,69,454,2,0,0,0,0,15.8,221.1
37,Diontae Johnson,PIT,WR,16,0,0,0,53,0,107,1161,8,0,0,0,0,13.8,220.9
38,Ben Roethlisberger,PIT,QB,16,3740,22,10,5,1,0,0,0,0,0,0,0,13.6,218.1
39,Travis Kelce,KC,TE,16,0,0,0,3,1,92,1125,9,0,0,0,0,13.6,216.8
40,Alvin Kamara,NO,RB,13,0,0,0,898,4,47,439,5,0,0,0,0,16.2,211.2
41,Mike Williams,LAC,WR,16,0,0,0,0,0,76,1146,9,0,0,0,0,13.0,208.6
42,Cordarrelle Patterson,ATL,RB,16,0,0,0,618,6,52,548,5,0,0,0,0,13.0,208.6
43,Antonio Gibson,WAS,RB,16,0,0,0,1037,7,42,294,3,0,0,0,0,13.0,208.1
44,Hunter Renfrow,LV,WR,17,0,0,0,3,0,103,1038,9,0,0,0,0,12.2,207.6
45,DK Metcalf,SEA,WR,17,0,0,0,6,0,75,967,12,0,0,0,0,12.2,206.8
46,Nick Chubb,CLE,RB,14,0,0,0,1259,8,20,174,1,0,0,0,0,14.7,205.3
47,Tyler Lockett,SEA,WR,16,0,0,0,9,0,73,1175,8,0,0,0,0,12.8,204.9
48,Keenan Allen,LAC,WR,16,0,0,0,0,0,106,1138,6,0,0,0,0,12.8,204.8
49,T.J. Watt,PIT,OLB,15,0,0,0,0,0,0,0,0,23,0,5,3,13.6,203.2
50,Aaron Jones,GB,RB,15,0,0,0,799,4,52,391,6,0,0,0,0,13.5,203.0
51,Teddy Bridgewater,DEN,QB,14,3052,18,7,106,2,0,0,0,0,0,0,0,14.5,202.7
52,Damien Harris,NE,RB,15,0,0,0,929,15,18,132,0,0,0,0,0,13.4,201.1
53,Trevor Lawrence,JAX,QB,17,3641,12,17,334,2,0,0,0,0,0,0,0,11.7,199.0
54,Josh Jacobs,LV,RB,15,0,0,0,872,9,54,348,0,0,0,0,0,13.3,199.0
55,Michael Pittman Jr.,IND,WR,17,0,0,0,44,0,88,1082,6,0,0,0,0,11.4,194.6
56,Jared Goff,DET,QB,14,3245,19,8,87,0,0,0,0,0,0,0,0,13.9,194.5
57,Jaylen Waddle,MIA,WR,16,0,0,0,3,1,104,1015,6,0,0,0,0,12.1,193.8
58,Chris Godwin,TB,WR,14,0,0,0,21,1,98,1103,5,0,0,0,0,13.8,193.4
59,CeeDee Lamb,DAL,WR,16,0,0,0,76,0,79,1102,6,0,0,0,0,12.1,193.3
60,DJ Moore,CAR,WR,17,0,0,0,48,0,93,1157,4,0,0,0,0,11.2,191.0
61,Dalvin Cook,MIN,RB,13,0,0,0,1159,6,34,224,0,0,0,0,0,14.6,189.3
62,Brandin Cooks,HOU,WR,16,0,0,0,21,0,90,1037,6,0,0,0,0,11.7,186.8
63,Derrick Henry,TEN,RB,8,5,1,0,937,10,18,154,0,0,0,0,0,23.0,184.3
64,Javonte Williams,DEN,RB,17,0,0,0,903,4,43,316,3,0,0,0,0,10.8,183.4
65,Amon-Ra St. Brown,DET,WR,17,0,0,0,61,1,90,912,5,0,0,0,0,10.7,182.3
66,Tee Higgins,CIN,WR,14,0,0,0,0,0,74,1091,6,0,0,0,0,13.0,182.1
67,Melvin Gordon III,DEN,RB,16,0,0,0,918,8,28,213,2,0,0,0,0,11.3,181.1
68,Tua Tagovailoa,MIA,QB,13,2653,16,10,128,3,0,0,0,0,0,0,0,13.9,180.9
69,Baker Mayfield,CLE,QB,14,3010,17,13,134,1,0,11,0,0,0,0,0,12.9,180.9
70,Marquise Brown,BAL,WR,16,0,0,0,5,0,91,1008,6,0,0,0,0,11.3,180.8
71,Foyesade Oluokun,ATL,ILB,17,0,0,0,0,0,0,0,0,2,3,1,0,10.6,180.4
72,Darnell Mooney,CHI,WR,17,0,0,0,32,1,81,1055,4,0,0,0,0,10.5,179.2
73,D'Andre Swift,DET,RB,13,0,0,0,617,5,62,452,2,0,0,0,0,13.7,177.9
74,Devin Singletary,BUF,RB,17,0,0,0,870,7,40,228,1,0,0,0,0,10.5,177.8
75,Terry McLaurin,WAS,WR,17,0,0,0,12,0,77,1053,5,0,0,0,0,10.3,175.0
76,David Montgomery,CHI,RB,13,0,0,1,849,7,42,301,0,0,0,0,0,13.4,174.0
77,Micah Parsons,DAL,LB,16,0,0,0,0,0,0,0,0,13,0,3,0,10.9,173.9
78,Darrel Williams,KC,RB,17,0,0,0,558,6,47,452,2,0,0,0,0,10.1,172.5
79,Dalton Schultz,DAL,TE,17,0,0,0,0,0,78,808,8,0,0,0,0,10.0,169.8
80,Jordyn Brooks,SEA,LB,17,0,0,0,0,0,0,0,0,1,0,0,1,10.0,169.7
81,Christian Kirk,ARI,WR,17,33,0,0,11,0,77,982,5,0,0,0,0,9.9,169.1
82,AJ Dillon,GB,RB,17,0,0,0,803,5,34,313,2,0,0,0,0,9.9,168.6
83,Amari Cooper,DAL,WR,15,0,0,0,0,0,68,865,8,0,0,0,0,11.2,168.5
84,Daniel Jones,NYG,QB,11,2428,10,7,298,2,1,16,0,0,0,0,0,15.2,167.0
85,Adam Thielen,MIN,WR,13,0,0,0,2,0,67,726,10,0,0,0,0,12.8,166.3
86,Roquan Smith,CHI,ILB,17,0,0,0,0,0,0,0,0,3,1,0,0,9.7,165.5
87,George Kittle,SF,TE,14,0,0,0,20,0,71,910,6,0,0,0,0,11.6,162.5
88,Daniel Carlson,LV,K,17,0,0,0,0,0,0,0,0,0,0,0,0,9.5,162.0
89,De'Vondre Campbell,GB,OLB,16,0,0,0,0,0,0,0,0,2,2,2,1,10.1,160.8
90,Nick Folk,NE,K,17,0,0,0,0,0,0,0,0,0,0,0,0,9.4,160.0
91,Shaquille Leonard,IND,OLB,16,0,0,0,0,0,0,0,0,0,4,8,3,9.9,158.5
92,James Robinson,JAX,RB,14,0,0,0,767,8,31,222,0,0,0,0,0,11.3,158.4
93,Sam Darnold,CAR,QB,12,2527,9,13,222,5,0,0,0,0,0,0,0,13.1,157.3
94,Aaron Donald,LAR,DT,17,0,0,0,0,0,0,0,0,13,0,4,0,9.2,157.1
95,Davis Mills,HOU,QB,13,2664,16,10,44,0,0,0,0,0,0,0,0,12.1,157.0
96,C.J. Mosley,NYJ,ILB,16,0,0,0,0,0,0,0,0,2,0,2,0,9.8,156.4
97,Nick Bosa,SF,DE,17,0,0,0,0,0,0,0,0,16,0,4,0,9.2,156.2
98,Elijah Mitchell,SF,RB,11,0,0,0,963,5,19,137,1,0,0,0,0,14.1,155.5
99,DeVonta Smith,PHI,WR,17,0,0,0,0,0,64,916,5,0,0,1,0,9.0,153.6
100,Kendrick Bourne,NE,WR,17,25,1,0,125,0,55,800,5,0,0,0,0,9.0,153.0
