rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
49,Deebo Samuel Sr.,SF,WR,3,0,0,0,15,0,13,146,0,0,0,0,0,7.5,22.6
50,Dre Greenlaw,SF,LB,3,0,0,0,0,0,0,0,0,0,2,0,0,7.5,22.5
51,Michael Badgley,DET,K,3,0,0,0,0,0,0,0,0,0,0,0,0,7.3,22.0
52,Ifeatu Melifonwu,DET,S,3,0,0,0,0,0,0,0,0,2,0,0,0,7.3,21.9
53,L'Jarius Sneed,KC,CB,4,0,0,0,0,0,0,0,0,0,0,1,0,5.4,21.5
54,George Kittle,SF,TE,3,0,0,0,0,0,8,112,1,0,0,0,0,7.1,21.2
55,Desmond King II,HOU,CB,2,0,0,0,0,0,0,0,0,1,0,0,0,10.4,20.8
56,James Cook,BUF,RB,2,0,0,0,140,0,8,26,0,0,0,0,0,10.3,20.6
57,Ji'Ayir Brown,SF,S,2,0,0,0,0,0,0,0,0,0,1,0,0,10.2,20.5
58,Dalton Kincaid,BUF,TE,2,0,0,0,0,0,8,104,1,0,0,0,0,10.2,20.4
59,Keisean Nixon,GB,CB,2,0,0,0,0,0,0,0,0,1,0,0,0,9.8,19.6
60,Roquan Smith,BAL,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,9.8,19.5
61,De'Vondre Campbell,GB,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,9.8,19.5
62,Drue Tranquill,KC,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,4.9,19.5
63,Chase McLaughlin,TB,K,2,0,0,0,0,0,0,0,0,0,0,0,0,9.5,19.0
64,Jamel Dean,TB,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,9.5,19.0
65,Blake Cashman,HOU,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,9.4,18.9
66,DeVonta Smith,PHI,WR,1,0,0,0,0,0,8,148,0,0,0,0,0,18.8,18.8
67,Ernest Jones IV,LAR,LB,1,0,0,0,0,0,0,0,0,2,0,1,0,18.6,18.6
68,Chris Godwin,TB,WR,2,0,0,0,0,0,8,85,1,0,0,0,0,9.2,18.5
69,Chris Jones,KC,DT,4,0,0,0,0,0,0,0,0,1,0,1,0,4.5,18.2
70,Tony Pollard,DAL,RB,1,0,0,0,56,1,7,29,0,0,0,0,0,18.0,18.0
71,Kareem Hunt,CLE,RB,1,0,0,0,26,1,5,9,1,0,0,0,0,18.0,18.0
72,Chamarri Conner,KC,DB,4,0,0,0,0,0,0,0,0,0,0,1,0,4.4,17.5
73,Darnell Savage,GB,S,2,0,0,0,0,0,0,0,0,0,1,0,0,8.8,17.5
74,Trey Palmer,TB,WR,2,0,0,0,9,0,3,88,1,0,0,0,0,8.6,17.2
75,Dalton Schultz,HOU,TE,2,0,0,0,0,0,6,80,1,0,0,0,0,8.5,17.0
76,Deommodore Lenoir,SF,DB,3,0,0,0,0,0,0,0,0,0,0,1,0,5.7,17.0
77,Tashaun Gipson Sr.,SF,S,3,0,0,0,0,0,0,0,0,0,0,1,0,5.7,17.0
78,Mason Rudolph,PIT,QB,1,229,2,1,16,0,0,0,0,0,0,0,0,16.8,16.8
79,Leo Chenal,KC,LB,4,0,0,0,0,0,0,0,0,0,0,1,0,4.1,16.5
80,Justin Tucker,BAL,K,2,0,0,0,0,0,0,0,0,0,0,0,0,8.0,16.0
81,CeeDee Lamb,DAL,WR,1,0,0,0,5,0,9,110,0,0,0,0,0,16.0,16.0
82,Luke Musgrave,GB,TE,2,0,0,0,0,0,6,66,1,0,0,0,0,7.8,15.6
83,Arik Armstead,SF,DL,3,0,0,0,0,0,0,0,0,1,0,0,1,5.2,15.6
84,Quay Walker,GB,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,7.8,15.5
85,David Moore,TB,WR,2,0,0,0,0,0,3,77,1,0,0,0,0,7.6,15.2
86,Ka'imi Fairbairn,HOU,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.5,15.0
87,Kyle Hamilton,BAL,S,2,0,0,0,0,0,0,0,0,0,0,0,0,7.5,15.0
88,Tyreek Hill,MIA,WR,1,0,0,0,0,0,5,62,1,0,0,0,0,14.7,14.7
89,Kurt Hinish,HOU,DT,2,0,0,0,0,0,0,0,0,2,0,0,0,7.3,14.6
90,Mike Edwards,KC,S,4,0,0,0,0,0,0,0,0,0,1,0,0,3.6,14.5
91,Jalen Hurts,PHI,QB,1,250,1,0,5,0,0,0,0,0,0,0,0,14.5,14.5
92,Jordan Poyer,BUF,S,2,0,0,0,0,0,0,0,0,0,0,1,0,7.2,14.5
93,Justice Hill,BAL,RB,2,0,0,0,69,0,6,45,0,0,0,0,0,7.2,14.4
94,Javon Hargrave,SF,DL,3,0,0,0,0,0,0,0,0,1,0,0,1,4.8,14.3
95,Mecole Hardman Jr.,KC,WR,4,0,0,0,-5,0,5,62,1,0,0,0,0,3.5,14.2
96,Brevin Jordan,HOU,TE,2,0,0,0,0,0,1,76,1,0,0,0,0,7.0,14.1
97,Calijah Kancey,TB,DL,2,0,0,0,0,0,0,0,0,2,0,0,0,6.9,13.8
98,Joe Flacco,CLE,QB,1,307,1,2,13,0,0,0,0,0,0,0,0,13.6,13.6
99,Patrick Queen,BAL,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.8,13.5
100,Jaire Alexander,GB,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,6.8,13.5
