rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
80,Jahleel Addae,LAC,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,7.5,15.0
81,Dee Ford,KC,OLB,2,0,0,0,0,0,0,0,0,1,0,1,0,7.5,14.9
82,Tyler Higbee,LAR,TE,3,0,0,0,0,0,6,55,1,0,0,0,0,4.8,14.5
83,Jaylon Smith,DAL,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,7.2,14.5
84,Jonathan Jones,NE,CB,3,0,0,0,0,0,0,0,0,1,0,0,0,4.7,14.2
85,Harrison Butker,KC,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.0,14.0
86,Tyler Lockett,SEA,WR,1,0,0,0,0,0,4,120,0,0,0,0,0,14.0,14.0
87,Aaron Donald,LAR,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,4.7,14.0
88,P.J. Williams,NO,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,7.0,14.0
89,Tyrell Williams,LAC,WR,2,0,0,0,0,0,7,103,0,0,0,0,0,6.9,13.8
90,Maliek Collins,DAL,DT,2,0,0,0,0,0,0,0,0,1,0,0,0,6.8,13.7
91,Chidobe Awuzie,DAL,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.8,13.5
92,Samson Ebukam,LAR,OLB,3,0,0,0,0,0,0,0,0,0,0,1,0,4.5,13.5
93,Devin McCourty,NE,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,4.5,13.5
94,Jason McCourty,NE,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.5,13.5
95,Ted Ginn Jr.,NO,WR,2,0,0,0,0,0,6,102,0,0,0,0,0,6.6,13.2
96,Desmond King II,LAC,CB,2,0,0,0,0,0,0,0,0,1,0,0,0,6.5,13.1
97,Marcus Peters,LAR,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.3,13.0
98,Patrick Chung,NE,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,4.3,13.0
99,Tre Sullivan,PHI,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
100,Jabaal Sheard,IND,DE,2,0,0,0,0,0,0,0,0,1,0,0,0,6.3,12.7
