rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
41,Chris Carson,SEA,RB,15,0,0,0,1230,7,37,266,2,0,0,0,0,14.3,214.1
42,DeVante Parker,MIA,WR,16,0,0,0,0,0,72,1202,9,0,0,0,0,13.1,210.2
43,Keenan Allen,LAC,WR,16,0,0,0,16,0,104,1199,6,0,0,0,0,13.1,209.5
44,Alvin Kamara,NO,RB,14,13,0,0,797,5,81,533,1,0,0,0,0,14.9,208.0
45,Joe Mixon,CIN,RB,16,0,0,0,1137,5,35,287,3,0,0,0,0,13.0,207.9
46,Amari Cooper,DAL,WR,16,0,0,0,6,0,79,1189,8,0,0,0,0,12.9,207.0
47,Julian Edelman,NE,WR,16,47,1,0,27,0,100,1117,6,0,0,0,0,12.9,206.3
48,Allen Robinson II,CHI,WR,16,0,0,0,2,0,98,1147,7,0,0,0,0,12.9,205.9
49,Travis Kelce,KC,TE,16,0,0,0,4,1,97,1229,5,0,0,0,0,12.9,205.8
50,Todd Gurley II,LAR,RB,15,0,0,0,857,12,31,207,2,0,0,0,0,13.6,203.9
51,Andy Dalton,CIN,QB,13,3494,16,14,73,4,1,-4,0,0,0,0,0,15.6,203.2
52,Mitchell Trubisky,CHI,QB,15,3138,17,10,193,2,0,0,0,0,0,0,0,13.5,202.8
53,Mike Evans,TB,WR,13,0,0,0,0,0,67,1157,8,0,0,0,0,15.3,199.2
54,Jarvis Landry,CLE,WR,16,0,0,0,10,0,83,1174,6,0,0,0,0,12.2,195.9
55,Tyler Lockett,SEA,WR,16,0,0,0,-5,0,82,1057,8,0,0,0,0,12.1,194.2
56,Miles Sanders,PHI,RB,16,0,0,0,818,3,50,509,3,0,0,0,0,12.1,193.7
57,T.J. Watt,PIT,OLB,16,0,0,0,0,0,0,0,0,15,2,8,4,12.1,192.9
58,A.J. Brown,TEN,WR,16,0,0,0,60,1,52,1051,8,0,0,0,0,11.9,191.1
59,DJ Chark,JAX,WR,15,0,0,0,20,0,73,1008,8,0,0,0,0,12.6,189.3
60,Kenyan Drake,ARI,RB,14,0,0,0,817,8,50,345,0,0,0,0,0,13.5,189.2
61,Sam Darnold,NYJ,QB,13,3024,19,13,62,2,0,0,0,0,0,0,0,14.6,189.2
62,Robert Woods,LAR,WR,15,0,0,0,115,1,90,1134,2,0,0,0,0,12.5,187.9
63,DJ Moore,CAR,WR,15,0,0,0,40,0,87,1175,4,0,0,0,0,12.5,187.0
64,Courtland Sutton,DEN,WR,16,38,0,0,17,0,72,1112,6,0,0,0,0,11.7,186.4
65,Shaquil Barrett,TB,OLB,16,0,0,0,0,0,0,0,0,20,1,6,0,11.6,186.2
66,Chandler Jones,ARI,OLB,15,0,0,0,0,0,0,0,0,19,0,8,3,12.3,184.6
67,John Brown,BUF,WR,15,28,1,0,7,0,72,1060,6,0,0,0,0,12.3,183.8
68,Le'Veon Bell,NYJ,RB,15,0,0,0,789,3,66,461,1,0,0,0,0,12.1,182.0
69,Josh Jacobs,LV,RB,13,0,0,0,1150,7,20,166,0,0,0,0,0,14.0,181.6
70,Stefon Diggs,MIN,WR,15,0,0,0,61,0,63,1130,6,0,0,0,0,12.0,180.6
71,Phillip Lindsay,DEN,RB,16,0,0,0,1011,7,35,196,0,0,0,0,0,11.3,180.2
72,George Kittle,SF,TE,14,0,0,0,22,0,85,1053,5,0,0,0,0,12.9,180.0
73,Michael Gallup,DAL,WR,14,0,0,0,0,0,66,1107,6,0,0,0,0,12.8,179.7
74,Tyler Boyd,CIN,WR,16,0,0,0,23,0,90,1046,5,0,0,0,0,11.1,177.9
75,Kyle Allen,CAR,QB,13,3322,17,16,106,2,0,0,0,0,0,0,0,13.7,177.5
76,Darren Waller,LV,TE,16,0,0,0,5,0,90,1145,3,0,0,0,0,11.0,176.0
77,Mark Andrews,BAL,TE,15,0,0,0,0,0,64,852,10,0,0,0,0,11.7,175.2
78,Marlon Mack,IND,RB,14,0,0,0,1091,8,14,82,0,0,0,0,0,12.5,174.3
79,Zach Ertz,PHI,TE,15,0,0,0,0,0,88,916,6,0,0,0,0,11.4,171.6
80,Davante Adams,GB,WR,12,0,0,0,0,0,83,997,5,0,0,0,0,14.3,171.2
81,Jordan Hicks,ARI,ILB,16,0,0,0,0,0,0,0,0,2,3,2,1,10.5,168.7
82,Devonta Freeman,ATL,RB,14,0,0,0,656,2,59,410,4,0,0,0,0,12.0,168.1
83,Matthew Stafford,DET,QB,8,2499,19,5,66,0,0,0,0,0,0,0,0,20.8,166.6
84,Calvin Ridley,ATL,WR,13,0,0,0,34,0,63,866,7,0,0,0,0,12.7,165.5
85,Odell Beckham Jr.,CLE,WR,16,20,0,0,10,0,74,1035,4,0,0,0,0,10.3,164.3
86,James White,NE,RB,15,35,0,0,263,1,72,645,5,0,0,0,0,10.9,164.2
87,Terry McLaurin,WAS,WR,14,0,0,0,0,0,58,919,7,0,0,0,0,11.6,162.9
88,Marvin Jones Jr.,DET,WR,13,0,0,0,0,0,62,779,9,0,0,0,0,12.5,162.9
89,Logan Ryan,TEN,CB,16,0,0,0,0,0,0,0,0,5,4,4,0,10.1,162.2
90,Deebo Samuel Sr.,SF,WR,15,0,0,0,159,3,57,802,3,0,0,0,0,10.7,160.6
91,Melvin Gordon III,LAC,RB,12,0,0,0,612,8,42,296,1,0,0,0,0,13.3,159.8
92,Tyreek Hill,KC,WR,12,0,0,0,23,0,58,860,7,0,0,0,0,13.3,159.3
93,Cory Littleton,LAR,ILB,16,0,0,0,0,0,0,0,0,4,2,2,4,9.9,159.0
94,Jamison Crowder,NYJ,WR,16,0,0,0,4,0,78,833,6,0,0,0,0,9.9,158.7
95,Raheem Mostert,SF,RB,16,0,0,0,772,8,14,180,2,0,0,0,1,9.9,158.2
96,DK Metcalf,SEA,WR,16,0,0,0,11,0,58,900,7,0,0,0,0,9.9,158.1
97,David Montgomery,CHI,RB,16,0,0,0,889,6,25,185,1,0,0,0,0,9.9,157.9
98,Shaquille Leonard,IND,OLB,13,0,0,0,0,0,0,0,0,5,5,2,0,12.1,157.7
99,Joe Schobert,CLE,ILB,16,0,0,0,0,0,0,0,0,2,4,2,1,9.8,157.4
100,Emmanuel Sanders,SF,WR,17,35,1,0,0,0,66,869,5,0,0,0,0,9.3,157.3
