rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
21,Jaret Patterson,WAS,RB,3,0,0,0,110,1,10,70,0,0,0,0,0,9.7,29.0
22,Javon Hagan,TB,S,3,0,0,0,0,0,0,0,0,1,1,1,0,9.6,28.8
23,Ty'Son Williams,BAL,RB,3,0,0,0,130,1,8,37,0,0,0,0,0,9.6,28.7
24,Trey Lance,SF,QB,3,276,3,1,16,1,0,0,0,0,0,0,0,9.5,28.6
25,Terrace Marshall Jr.,CAR,WR,3,0,0,0,0,0,9,181,1,0,0,0,0,9.5,28.6
26,Brandon McManus,DEN,K,3,0,0,0,0,0,0,0,0,0,0,0,0,9.3,28.0
27,Nick Niemann,LAC,LB,3,0,0,0,0,0,0,0,0,1,0,0,0,9.3,28.0
28,Chris Evans,CIN,RB,3,0,0,0,68,1,5,62,1,0,0,0,0,9.2,27.5
29,Nate McCrary,BAL,RB,3,0,0,0,163,1,3,34,0,0,0,0,0,9.1,27.2
30,Harvey Langi,NE,OLB,3,0,0,0,0,0,0,0,0,1,1,0,0,9.1,27.2
31,Rodney Adams,CHI,WR,3,0,0,0,0,0,10,161,1,0,0,0,0,9.0,27.1
32,John Kelly Jr.,CLE,RB,3,0,0,0,87,1,6,91,0,0,0,0,0,8.9,26.8
33,Deon Jackson,IND,RB,3,0,0,0,110,1,2,8,1,0,0,0,0,8.9,26.8
34,Joe Flacco,PHI,QB,3,449,3,1,3,0,0,0,0,0,0,0,0,8.8,26.3
35,Damion Willis,NYG,WR,3,0,0,0,0,0,6,112,2,0,0,0,0,8.7,26.2
36,Mason Kinsey,TEN,WR,3,0,0,0,0,0,14,131,1,0,0,0,0,8.7,26.1
37,Scottie Phillips,HOU,RB,3,0,0,0,155,1,4,23,0,0,0,0,0,8.6,25.8
38,Derrick Gore,KC,RB,3,0,0,0,86,0,6,82,1,0,0,0,0,8.6,25.8
39,Lil'Jordan Humphrey,NO,WR,2,0,0,0,0,0,7,103,2,0,0,0,0,12.9,25.8
40,Kirk Merritt,MIA,WR,3,0,0,0,0,0,6,106,2,0,0,0,0,8.5,25.6
41,Jabril Cox,DAL,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,6.4,25.5
42,Malik Taylor,GB,WR,3,0,0,0,0,0,14,185,0,0,0,0,0,8.5,25.5
43,Jacques Patrick,CIN,RB,3,0,0,0,156,1,3,23,0,0,0,0,0,8.5,25.4
44,Craig Reynolds,DET,RB,3,0,0,0,87,2,4,24,0,0,0,0,0,8.4,25.1
45,Troy Dye,MIN,LB,3,0,0,0,0,0,0,0,0,0,1,0,0,8.3,25.0
46,KJ Hamler,DEN,WR,2,0,0,0,5,0,3,107,2,0,0,0,0,12.3,24.7
47,Tim Ward,KC,DE,3,0,0,0,0,0,0,0,0,3,0,1,0,8.2,24.5
48,Kylin Hill,GB,RB,3,0,0,0,64,1,4,40,1,0,0,0,0,8.1,24.4
49,C.J. Beathard,JAX,QB,3,309,3,1,0,0,0,0,0,0,0,0,0,8.1,24.4
50,Trent Sherfield Sr.,SF,WR,3,0,0,0,0,0,5,156,1,0,0,0,0,8.0,24.1
51,Alex Collins,SEA,RB,3,0,0,0,58,1,10,73,0,0,0,0,0,8.0,24.1
52,Trinity Benson,DEN,WR,3,0,0,0,0,0,8,80,2,0,0,0,0,8.0,24.0
53,Quinn Nordin,NE,K,3,0,0,0,0,0,0,0,0,0,0,0,0,8.0,24.0
54,Kenneth Gainwell,PHI,RB,3,0,0,0,67,1,9,66,0,0,0,0,0,7.9,23.8
55,Myles Gaskin,MIA,RB,2,0,0,0,46,1,5,47,1,0,0,0,0,11.9,23.8
56,Kenny Yeboah,NYJ,TE,3,0,0,0,0,0,6,106,2,0,0,0,0,7.9,23.6
57,Drew Lock,DEN,QB,3,298,3,0,14,0,0,0,0,0,0,0,0,7.8,23.3
58,Sam Ficken,TEN,K,3,0,0,0,0,0,0,0,0,0,0,0,0,7.7,23.0
59,Dezmon Patmon,IND,WR,3,0,0,0,0,0,11,173,0,0,0,0,0,7.6,22.8
60,Dwayne Haskins,PIT,QB,4,379,2,1,15,0,0,0,0,0,0,0,0,5.7,22.7
61,Gerrid Doaks,MIA,RB,3,0,0,0,88,2,2,5,0,0,0,0,0,7.4,22.3
62,Devin Singletary,BUF,RB,3,0,0,0,63,1,4,19,1,0,0,0,0,7.4,22.2
63,DeMarcus Walker,HOU,DE,3,0,0,0,0,0,0,0,0,2,0,1,0,7.4,22.2
64,T.Y. McGill,PHI,DT,3,0,0,0,0,0,0,0,0,3,0,0,0,7.4,22.1
65,Caleb Johnson,CHI,LB,3,0,0,0,0,0,0,0,0,0,0,0,2,7.3,22.0
66,Ka'imi Fairbairn,HOU,K,2,0,0,0,0,0,0,0,0,0,0,0,0,11.0,22.0
67,Tyler Bass,BUF,K,3,0,0,0,0,0,0,0,0,0,0,0,0,7.3,22.0
68,Teddy Bridgewater,DEN,QB,3,241,3,0,2,0,0,0,0,0,0,0,0,7.3,21.8
69,Trevor Lawrence,JAX,QB,3,323,2,0,9,0,0,0,0,0,0,0,0,7.3,21.8
70,Tony Jones,NO,RB,2,0,0,0,106,1,6,42,0,0,0,0,0,10.9,21.8
71,Tutu Atwell,LAR,WR,3,0,0,0,-2,0,18,129,0,0,0,0,0,7.2,21.7
72,Cameron Batson,TEN,WR,3,0,0,0,0,0,6,66,2,0,0,0,0,7.2,21.6
73,Binjimen Victor,BAL,WR,3,0,0,0,0,0,8,116,1,0,0,0,0,7.2,21.6
74,Elijah Molden,TEN,CB,2,0,0,0,0,0,0,0,0,1,0,1,0,10.8,21.6
75,Logan Woodside,TEN,QB,3,248,3,1,16,0,0,0,0,0,0,0,0,7.2,21.5
76,Rodarius Williams,NYG,CB,3,0,0,0,0,0,0,0,0,0,0,0,1,7.2,21.5
77,Chuba Hubbard,CAR,RB,3,0,0,0,139,0,6,46,0,0,0,0,0,7.2,21.5
78,Ray-Ray McCloud,PIT,WR,3,0,0,0,7,0,8,108,1,0,0,0,0,7.2,21.5
79,Jonathon Cooper,DEN,OLB,3,0,0,0,0,0,0,0,0,2,0,1,0,7.1,21.3
80,Kristian Wilkerson,NE,WR,3,0,0,0,0,0,13,147,0,0,0,0,0,7.1,21.2
81,Carter Coughlin,NYG,LB,3,0,0,0,0,0,0,0,0,2,0,1,0,7.1,21.2
82,Matt Barkley,TEN,QB,3,295,3,1,-6,0,0,0,0,0,0,0,0,7.1,21.2
83,Charles Omenihu,HOU,DE,2,0,0,0,0,0,0,0,0,3,0,0,1,10.6,21.1
84,D'Ernest Johnson,CLE,RB,3,0,0,0,61,0,11,95,0,0,0,0,0,7.0,21.1
85,Jeff Cotton,JAX,WR,3,0,0,0,0,0,7,116,1,0,0,0,0,7.0,21.1
86,Jaylen Samuels,PIT,RB,4,0,0,0,89,1,4,42,0,0,0,0,0,5.3,21.1
87,J.T. Hassell,NYJ,SS,3,0,0,0,0,0,0,0,0,2,0,1,0,7.0,21.0
88,Cole Christiansen,LAC,LB,3,0,0,0,0,0,0,0,0,0,0,0,1,7.0,21.0
89,Trevis Gipson,CHI,OLB,3,0,0,0,0,0,0,0,0,1,0,1,0,6.9,20.7
90,Darius Hodge,CIN,DE,3,0,0,0,0,0,0,0,0,3,0,0,0,6.9,20.6
91,Dee Delaney,TB,DB,3,0,0,0,0,0,0,0,0,0,2,0,0,6.8,20.5
92,Dorian Etheridge,ATL,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,6.8,20.5
93,Trayvon Henderson,CIN,FS,3,0,0,0,0,0,0,0,0,0,2,0,0,6.8,20.5
94,Cooper Rush,DAL,QB,4,272,2,0,16,0,0,0,0,0,0,0,0,5.1,20.5
95,Gabe Davis,BUF,WR,3,0,0,0,0,0,8,104,1,0,0,0,0,6.8,20.4
96,Devine Ozigbo,JAX,RB,3,0,0,0,72,1,4,52,0,0,0,0,0,6.8,20.4
97,KhaDarel Hodge,CLE,WR,3,0,0,0,0,0,4,63,2,0,0,0,0,6.8,20.3
98,Evan McPherson,CIN,K,3,0,0,0,0,0,0,0,0,0,0,0,0,6.7,20.0
99,Grant Stuard,TB,ILB,3,0,0,0,0,0,0,0,0,1,0,0,0,6.7,20.0
100,Jake Verity,BAL,K,3,0,0,0,0,0,0,0,0,0,0,0,0,6.7,20.0
