rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
21,Breece Hall,NYJ,RB,17,0,0,0,994,5,76,591,4,0,0,0,0,14.9,252.5
22,Puka Nacua,LAR,WR,17,0,0,0,89,0,105,1486,6,0,0,0,0,14.5,246.0
23,Matthew Stafford,LAR,QB,15,3965,24,11,65,0,0,0,0,0,0,0,0,16.2,243.1
24,Mike Evans,TB,WR,17,0,0,0,0,0,79,1255,13,0,0,0,0,14.3,243.0
25,Derek Carr,NO,QB,17,3878,25,8,40,0,0,0,0,0,0,0,0,14.2,241.1
26,Joe Mixon,CIN,RB,17,0,0,0,1034,9,52,376,3,0,0,0,0,14.2,241.0
27,Kyren Williams,LAR,RB,12,0,0,0,1144,12,32,206,3,0,0,0,0,19.9,239.0
28,DJ Moore,CHI,WR,17,0,0,0,21,1,96,1364,8,0,0,1,0,14.0,238.5
29,A.J. Brown,PHI,WR,17,0,0,0,0,0,106,1456,7,0,0,0,0,13.9,236.6
30,Rachaad White,TB,RB,17,0,0,0,990,6,64,549,3,0,0,0,0,13.9,235.9
31,Justin Herbert,LAC,QB,13,3134,20,7,228,3,1,10,0,0,0,0,0,18.0,233.7
32,Derrick Henry,TEN,RB,17,14,2,0,1167,12,28,214,0,0,0,0,0,13.7,232.7
33,Justin Fields,CHI,QB,13,2562,16,9,657,4,0,0,0,0,0,0,0,17.7,230.2
34,Geno Smith,SEA,QB,15,3624,20,9,155,1,1,-2,0,0,0,0,0,15.1,226.8
35,Keenan Allen,LAC,WR,13,49,1,0,6,0,108,1243,7,0,0,0,0,17.3,224.9
36,Nico Collins,HOU,WR,15,0,0,0,7,0,80,1297,8,0,0,1,0,14.7,220.4
37,Stefon Diggs,BUF,WR,17,0,0,0,5,0,107,1183,8,0,0,0,0,13.0,220.3
38,Bijan Robinson,ATL,RB,17,0,0,0,976,4,58,487,4,0,0,0,0,12.8,217.3
39,Jahmyr Gibbs,DET,RB,15,0,0,0,945,10,52,316,1,0,0,0,0,14.4,216.1
40,Davante Adams,LV,WR,17,0,0,0,0,0,103,1144,8,0,0,0,0,12.6,213.9
41,Deebo Samuel Sr.,SF,WR,15,0,0,0,225,5,60,892,7,0,0,0,0,14.2,213.7
42,Ja'Marr Chase,CIN,WR,16,-7,0,0,-6,0,100,1216,7,0,0,0,0,13.3,212.7
43,Brandon Aiyuk,SF,WR,16,0,0,0,0,0,75,1342,7,0,0,0,0,13.2,211.7
44,James Cook,BUF,RB,17,0,0,0,1122,2,44,445,4,0,0,0,0,12.4,210.7
45,Saquon Barkley,NYG,RB,14,0,0,0,962,6,41,280,4,0,0,0,0,14.5,202.7
46,T.J. Watt,PIT,LB,17,0,0,0,0,0,0,0,0,19,1,4,3,11.8,201.2
47,Joshua Dobbs,MIN,QB,13,2464,13,10,421,6,0,0,0,0,0,0,0,15.4,200.7
48,David Montgomery,DET,RB,14,0,0,0,1015,13,16,117,0,0,0,0,0,14.2,199.2
49,Sam LaPorta,DET,TE,17,0,0,0,4,0,86,889,10,0,0,0,0,11.5,196.3
50,Gardner Minshew II,IND,QB,16,3305,15,9,100,3,0,0,0,0,0,0,0,12.3,196.2
51,Michael Pittman Jr.,IND,WR,16,0,0,0,0,0,109,1152,4,0,0,0,0,12.2,195.7
52,Alvin Kamara,NO,RB,13,0,0,0,694,5,75,466,1,0,0,0,0,15.0,195.5
53,Tony Pollard,DAL,RB,17,0,0,0,1005,6,55,311,0,0,0,0,0,11.5,195.1
54,DK Metcalf,SEA,WR,16,0,0,0,0,0,66,1114,8,0,0,0,0,12.0,192.4
55,Isiah Pacheco,KC,RB,14,0,0,0,935,7,44,244,2,0,0,0,0,13.7,191.9
56,Calvin Ridley,JAX,WR,17,0,0,0,23,0,76,1016,8,0,0,0,0,11.3,191.9
57,Amari Cooper,CLE,WR,15,0,0,0,0,0,72,1250,5,0,0,0,0,12.7,191.0
58,Foyesade Oluokun,JAX,LB,17,0,0,0,0,0,0,0,0,3,1,1,2,11.2,190.3
59,Jerome Ford,CLE,RB,17,0,0,0,813,4,44,319,5,0,0,0,0,11.1,189.2
60,James Conner,ARI,RB,13,0,0,0,1040,7,27,165,2,0,0,0,0,14.5,188.0
61,Chris Olave,NO,WR,16,0,0,0,0,0,87,1123,5,0,0,0,0,11.7,187.8
62,DeVonta Smith,PHI,WR,16,0,0,0,0,0,81,1066,7,0,0,0,0,11.7,187.1
63,Jordan Addison,MIN,WR,17,0,0,0,2,0,70,911,10,0,0,0,0,11.0,186.3
64,DeAndre Hopkins,TEN,WR,17,0,0,0,9,0,75,1057,7,0,0,0,0,10.9,186.1
65,Jayden Reed,GB,WR,16,0,0,0,119,2,64,793,8,0,0,0,0,11.6,185.2
66,Kenneth Walker III,SEA,RB,15,0,0,0,905,8,29,259,1,0,0,0,0,12.3,184.9
67,Khalil Mack,LAC,OLB,17,0,0,0,0,0,0,0,0,17,0,6,0,10.8,183.9
68,Jakobi Meyers,LV,WR,16,12,1,0,24,2,71,807,8,0,0,0,0,11.4,183.1
69,Antoine Winfield Jr.,TB,S,17,0,0,0,0,0,0,0,0,6,3,6,4,10.8,182.8
70,Gus Edwards,BAL,RB,17,0,0,0,810,13,12,180,0,0,0,0,0,10.6,181.0
71,Najee Harris,PIT,RB,17,0,0,0,1035,8,29,170,0,0,0,0,0,10.6,181.0
72,Brian Robinson Jr.,WAS,RB,15,0,0,0,733,5,36,368,4,0,0,0,0,12.0,180.1
73,D'Andre Swift,PHI,RB,16,0,0,0,1049,5,39,214,1,0,0,0,0,11.2,179.8
74,Adam Thielen,CAR,WR,17,0,0,0,6,0,103,1014,4,0,0,0,0,10.6,179.5
75,George Pickens,PIT,WR,17,0,0,0,18,0,63,1140,5,0,0,0,0,10.4,177.3
76,De'Von Achane,MIA,RB,11,0,0,0,800,8,27,197,3,0,0,0,0,16.1,177.2
77,Brandon Aubrey,DAL,K,17,0,0,0,0,0,0,0,0,0,0,0,0,10.4,177.0
78,Desmond Ridder,ATL,QB,15,2836,12,12,193,5,1,-6,0,0,0,0,0,11.8,176.6
79,Maxx Crosby,LV,DE,17,0,0,0,0,0,0,0,0,15,0,2,1,10.4,176.5
80,Evan Engram,JAX,TE,17,0,0,0,0,0,114,963,4,0,0,0,0,10.2,173.3
81,Rashee Rice,KC,WR,16,0,0,0,-3,0,79,938,7,0,0,0,0,10.8,173.0
82,Travis Kelce,KC,TE,15,0,0,0,0,0,93,984,5,0,0,0,0,11.5,172.9
83,Bobby Okereke,NYG,ILB,17,0,0,0,0,0,0,0,0,3,2,4,0,10.2,172.8
84,Danielle Hunter,MIN,OLB,17,0,0,0,0,0,0,0,0,17,0,4,0,10.1,172.5
85,Bobby Wagner,SEA,LB,17,0,0,0,0,0,0,0,0,4,0,0,1,10.1,171.9
86,Terrel Bernard,BUF,LB,17,0,0,0,0,0,0,0,0,7,3,0,3,10.1,171.7
87,T.J. Hockenson,MIN,TE,15,0,0,0,0,0,95,960,5,0,0,0,0,11.4,171.5
88,George Kittle,SF,TE,16,0,0,0,2,0,65,1020,6,0,0,0,0,10.7,170.7
89,Terry McLaurin,WAS,WR,17,0,0,0,0,1,79,1002,4,0,0,0,0,10.0,169.7
90,Justin Jefferson,MIN,WR,10,0,0,0,-12,0,68,1074,5,0,0,0,0,16.8,168.2
91,Alex Singleton,DEN,ILB,17,0,0,0,0,0,0,0,0,2,0,0,2,9.9,168.1
92,T.J. Edwards,CHI,LB,17,0,0,0,0,0,0,0,0,3,3,1,2,9.9,167.9
93,Zay Flowers,BAL,WR,16,0,0,0,56,1,77,858,5,0,0,0,0,10.5,167.9
94,Chris Godwin,TB,WR,17,0,0,0,38,1,83,1024,2,0,0,0,0,9.9,167.7
95,Jaylen Warren,PIT,RB,17,0,0,0,784,4,61,370,0,0,0,0,0,9.8,165.9
96,Garrett Wilson,NYJ,WR,17,0,0,0,0,0,95,1042,3,0,0,0,0,9.7,165.7
97,Zaire Franklin,IND,LB,16,0,0,0,0,0,0,0,0,2,0,2,0,10.3,164.8
98,Quincy Williams,NYJ,LB,17,0,0,0,0,0,0,0,0,2,1,2,1,9.6,163.0
99,Chuba Hubbard,CAR,RB,17,0,0,0,902,5,39,233,0,0,0,0,0,9.6,163.0
100,Tyler Lockett,SEA,WR,17,0,0,0,0,0,79,894,5,0,0,0,0,9.6,162.9
