rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
44,George Kittle,SF,TE,16,0,0,0,10,0,88,1377,5,0,0,0,0,13.4,214.7
45,Shaquille Leonard,IND,OLB,15,0,0,0,0,0,0,0,0,7,2,4,2,14.2,212.3
46,Matthew Stafford,DET,QB,16,3777,21,11,71,0,0,0,0,0,0,0,0,13.3,212.2
47,Keenan Allen,LAC,WR,16,0,0,0,75,0,97,1196,6,0,0,0,0,13.2,211.6
48,Josh Allen,BUF,QB,12,2074,10,12,631,8,0,0,0,0,0,0,0,17.3,208.1
49,Phillip Lindsay,DEN,RB,15,0,0,0,1037,9,35,241,1,0,0,0,0,13.7,205.3
50,Brandin Cooks,LAR,WR,16,0,0,0,68,1,80,1204,5,0,0,0,0,12.7,203.2
51,T.Y. Hilton,IND,WR,14,0,0,0,0,0,76,1270,6,0,0,0,0,14.4,201.0
52,Aaron Donald,LAR,DT,16,0,0,0,0,0,0,0,0,21,0,4,2,12.5,199.3
53,Tarik Cohen,CHI,RB,16,1,1,0,444,3,71,725,5,0,0,0,0,12.4,198.4
54,Jameis Winston,TB,QB,11,2992,19,14,281,1,0,0,0,0,0,0,0,17.8,195.8
55,Tyler Lockett,SEA,WR,16,0,0,0,69,0,57,965,10,0,0,0,0,12.1,193.9
56,Derrick Henry,TEN,RB,16,14,0,0,1059,12,15,99,0,0,0,0,0,12.1,193.9
57,Carson Wentz,PHI,QB,11,3074,21,7,93,0,1,4,0,0,0,0,0,17.6,193.2
58,Odell Beckham Jr.,NYG,WR,12,106,2,0,19,0,77,1052,6,0,0,0,0,16.0,191.8
59,Chris Carson,SEA,RB,14,0,0,0,1151,9,20,163,0,0,0,0,0,13.7,191.4
60,Eric Ebron,IND,TE,16,0,0,0,-8,1,66,750,13,0,0,0,0,11.8,189.2
61,Nick Chubb,CLE,RB,16,0,0,0,996,8,20,149,2,0,0,0,0,11.5,184.5
62,Tyler Boyd,CIN,WR,14,0,0,0,3,0,76,1028,7,0,0,0,0,13.1,183.1
63,Kenyan Drake,MIA,RB,16,0,0,0,535,4,53,477,5,0,0,0,0,11.2,179.7
64,Adrian Peterson,WAS,RB,16,0,0,0,1042,7,20,208,1,0,0,0,0,11.2,179.0
65,Amari Cooper,DAL,WR,15,0,0,0,20,0,75,1004,7,0,0,0,0,11.9,177.9
66,Tevin Coleman,ATL,RB,16,0,0,0,800,4,32,276,5,0,0,0,0,11.1,177.6
67,Jarvis Landry,CLE,WR,16,63,0,0,60,1,81,976,4,0,0,0,0,11.0,176.6
68,J.J. Watt,HOU,DE,16,0,0,0,0,0,0,0,0,16,0,7,0,11.0,176.6
69,Marcus Mariota,TEN,QB,14,2528,11,8,357,2,1,21,0,0,0,0,0,12.5,175.4
70,Calvin Ridley,ATL,WR,16,0,0,0,27,0,64,821,10,0,0,0,0,10.9,174.8
71,Andy Dalton,CIN,QB,11,2566,21,11,99,0,0,0,0,0,0,0,0,15.9,174.5
72,Blake Bortles,JAX,QB,13,2718,13,11,365,1,0,0,0,0,0,0,1,13.3,173.2
73,Kenny Golladay,DET,WR,15,0,0,0,8,0,70,1063,5,0,0,1,1,11.5,172.1
74,Julian Edelman,NE,WR,12,43,0,0,107,0,74,850,6,0,0,0,0,14.2,170.4
75,Jordan Howard,CHI,RB,16,0,0,0,935,9,20,145,0,0,0,0,0,10.6,170.0
76,Marlon Mack,IND,RB,12,0,0,0,908,9,17,103,1,0,0,0,0,14.1,169.6
77,Sam Darnold,NYJ,QB,13,2865,17,15,138,1,0,0,0,0,0,0,0,13.0,168.4
78,Ryan Fitzpatrick,TB,QB,8,2366,17,12,152,2,0,0,0,0,0,0,0,20.7,165.8
79,Luke Kuechly,CAR,ILB,16,0,0,0,0,0,0,0,0,2,1,2,1,10.2,163.8
80,Emmanuel Sanders,DEN,WR,12,28,1,0,53,1,71,868,4,0,0,0,0,13.6,162.7
81,Cory Littleton,LAR,ILB,16,0,0,0,0,0,0,0,0,4,3,0,0,10.1,160.8
82,Lamar Miller,HOU,RB,14,0,0,0,973,5,25,163,1,0,0,0,0,11.4,160.1
83,Jared Cook,LV,TE,16,0,0,0,0,0,68,896,6,0,0,0,0,10.0,159.6
84,Mike Williams,LAC,WR,16,0,0,0,28,1,43,664,10,0,0,0,0,9.9,158.7
85,Aaron Jones,GB,RB,12,0,0,0,728,8,26,206,1,0,0,0,0,13.2,158.4
86,Ka'imi Fairbairn,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0,9.9,158.0
87,Lamar Jackson,BAL,QB,16,1201,6,3,695,5,0,0,0,0,0,0,0,9.8,157.5
88,Bobby Wagner,SEA,ILB,15,0,0,0,0,0,0,0,0,1,1,2,1,10.5,156.9
89,Jamal Adams,NYJ,SS,16,0,0,0,0,0,0,0,0,4,1,3,1,9.8,156.5
90,Chris Godwin,TB,WR,16,0,0,0,0,0,59,842,7,0,0,0,0,9.7,155.7
91,T.J. Watt,PIT,OLB,16,0,0,0,0,0,0,0,0,13,0,6,0,9.7,155.2
92,Alshon Jeffery,PHI,WR,13,0,0,0,0,0,65,843,6,0,0,0,0,11.8,152.8
93,Chris Jones,KC,DE,16,0,0,0,0,0,0,0,0,16,1,2,0,9.5,152.0
94,Larry Fitzgerald,ARI,WR,16,32,1,0,0,0,69,734,6,0,0,0,0,9.4,151.2
95,Corey Davis,TEN,WR,16,0,0,0,55,0,65,891,4,0,0,0,0,9.4,151.1
96,Justin Tucker,BAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0,9.4,151.0
97,Adam Humphries,TB,WR,16,0,0,0,11,0,76,816,5,0,0,0,0,9.4,150.7
98,Blake Martinez,GB,ILB,16,0,0,0,0,0,0,0,0,5,0,0,0,9.4,150.4
99,Sterling Shepard,NYG,WR,16,0,0,0,33,0,66,872,4,0,0,0,0,9.3,149.5
100,Mohamed Sanu,ATL,WR,16,5,1,0,44,0,66,838,4,0,0,0,0,9.3,149.4
