rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
23,Morgan Burnett,GB,SS,2,0,0,0,0,0,0,0,0,2,1,0,1,14.1,28.1
24,Jamie Collins Sr.,NE,LB,3,0,0,0,0,0,0,0,0,0,1,0,0,9.3,28.0
25,Bobby Wagner,SEA,ILB,3,0,0,0,0,0,0,0,0,0,1,0,0,9.2,27.5
26,T.Y. Hilton,IND,WR,3,0,0,0,1,0,11,211,0,0,0,0,0,8.9,26.7
27,Jonathan Stewart,CAR,RB,2,0,0,0,193,1,2,1,0,0,0,0,0,13.2,26.4
28,Earl Thomas III,SEA,FS,3,0,0,0,0,0,0,0,0,0,0,1,0,8.7,26.0
29,D'Qwell Jackson,IND,ILB,3,0,0,0,0,0,0,0,0,0,1,0,0,8.5,25.5
30,Shane Vereen,NE,RB,3,0,0,0,21,0,18,144,0,0,0,0,0,8.5,25.5
31,Julius Peppers,GB,OLB,2,0,0,0,0,0,0,0,0,3,0,2,0,12.4,24.9
32,Justin Forsett,BAL,RB,2,0,0,0,169,0,3,24,1,0,0,0,0,12.4,24.8
33,Steve Smith,BAL,WR,2,0,0,0,0,0,8,145,1,0,0,0,0,12.2,24.5
34,Daryl Smith,BAL,ILB,2,0,0,0,0,0,0,0,0,0,1,2,0,12.2,24.5
35,Mason Crosby,GB,K,2,0,0,0,0,0,0,0,0,0,0,0,0,12.0,24.0
36,Jeremy Mincey,DAL,DE,2,0,0,0,0,0,0,0,0,2,0,1,1,11.8,23.7
37,Vontae Davis,IND,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,7.8,23.5
38,Adam Vinatieri,IND,K,3,0,0,0,0,0,0,0,0,0,0,0,0,7.7,23.0
39,Davante Adams,GB,WR,2,0,0,0,0,0,8,124,1,0,0,0,0,11.2,22.4
40,Greg Toler,IND,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,7.3,22.0
41,K.J. Wright,SEA,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,7.2,21.5
42,Rob Ninkovich,NE,DE,3,0,0,0,0,0,0,0,0,1,0,0,0,7.1,21.3
43,Owen Daniels,BAL,TE,2,0,0,0,0,0,8,111,1,0,0,0,0,10.6,21.1
44,Justin Tucker,BAL,K,2,0,0,0,0,0,0,0,0,0,0,0,0,10.5,21.0
45,Dwayne Allen,IND,TE,3,0,0,0,0,0,11,90,1,0,0,0,0,6.8,20.5
46,Cory Redding,IND,DE,3,0,0,0,0,0,0,0,0,2,0,0,0,6.8,20.4
47,Thomas Davis Sr.,CAR,OLB,2,0,0,0,0,0,0,0,0,1,0,0,0,10.1,20.2
48,C.J. Mosley,BAL,ILB,2,0,0,0,0,0,0,0,0,0,0,1,0,9.8,19.5
49,DeMarcus Lawrence,DAL,DE,2,0,0,0,0,0,0,0,0,2,0,1,2,9.6,19.1
50,Luke Kuechly,CAR,ILB,2,0,0,0,0,0,0,0,0,0,1,0,0,9.5,19.0
51,Chris Matthews,SEA,WR,3,0,0,0,0,0,4,109,1,0,0,0,0,6.3,18.9
52,Jason Witten,DAL,TE,2,0,0,0,0,0,11,134,0,0,0,0,0,9.4,18.9
53,Luke Willson,SEA,TE,3,0,0,0,0,0,6,79,1,0,0,0,0,6.3,18.9
54,Eddie Lacy,GB,RB,2,0,0,0,174,0,1,10,0,0,0,0,0,9.4,18.9
55,Hakeem Nicks,IND,WR,3,0,0,0,0,0,6,98,1,0,0,0,0,6.3,18.8
56,Bruce Irvin,SEA,OLB,3,0,0,0,0,0,0,0,0,2,0,0,0,6.2,18.6
57,Ha Ha Clinton-Dix,GB,FS,2,0,0,0,0,0,0,0,0,0,2,0,0,9.2,18.5
58,Stephen Gostkowski,NE,K,3,0,0,0,0,0,0,0,0,0,0,0,0,6.0,18.0
59,Golden Tate,DET,WR,1,0,0,0,0,0,6,89,1,0,0,0,0,17.9,17.9
60,Richard Sherman,SEA,CB,3,0,0,0,0,0,0,0,0,0,2,0,0,5.8,17.5
61,Torrey Smith,BAL,WR,2,0,0,0,0,0,5,90,1,0,0,0,0,8.8,17.5
62,Cliff Avril,SEA,DE,3,0,0,0,0,0,0,0,0,2,0,0,0,5.8,17.5
63,Donte Moncrief,IND,WR,3,0,0,0,0,0,5,86,1,0,0,0,0,5.7,17.1
64,Zurlon Tipton,IND,RB,3,0,0,0,68,1,3,22,0,0,0,0,0,5.5,16.5
65,Rashaan Melvin,BAL,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,8.2,16.5
66,Antonio Brown,PIT,WR,1,0,0,0,0,0,9,117,0,0,0,0,0,16.2,16.2
67,Chandler Jones,NE,DE,3,0,0,0,0,0,0,0,0,1,0,0,0,5.3,15.8
68,Erik Walden,IND,OLB,3,0,0,0,0,0,0,0,0,1,0,0,0,5.2,15.7
69,Bruce Carter,DAL,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,7.8,15.5
70,Mike Adams,IND,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,5.2,15.5
71,Martavis Bryant,PIT,WR,1,0,0,0,6,0,5,61,1,0,0,0,0,15.2,15.2
72,Barry Church,DAL,SS,2,0,0,0,0,0,0,0,0,0,0,1,0,7.5,15.0
73,Stephen Hauschka,SEA,K,3,0,0,0,0,0,0,0,0,0,0,0,0,5.0,15.0
74,Clay Matthews,GB,ILB,2,0,0,0,0,0,0,0,0,1,0,0,0,7.5,15.0
75,Dont'a Hightower,NE,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.0,15.0
76,Ben Roethlisberger,PIT,QB,1,334,1,2,16,0,0,0,0,0,0,0,0,15.0,15.0
77,Byron Maxwell,SEA,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,4.8,14.5
78,Demaryius Thomas,DEN,WR,1,0,0,0,0,0,5,59,1,0,0,0,0,14.4,14.4
79,Michael Bennett,SEA,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,4.7,14.0
80,Graham Gano,CAR,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.0,14.0
81,Devin McCourty,NE,S,3,0,0,0,0,0,0,0,0,0,1,0,0,4.7,14.0
82,CJ Anderson,DEN,RB,1,0,0,0,80,0,6,29,0,0,0,0,0,13.9,13.9
83,Terrell Suggs,BAL,OLB,2,0,0,0,0,0,0,0,0,1,1,0,0,6.8,13.7
84,Cole Beasley,DAL,WR,2,0,0,0,0,0,7,101,0,0,0,0,0,6.8,13.6
85,Nick Perry,GB,OLB,2,0,0,0,0,0,0,0,0,2,0,0,0,6.8,13.5
86,Richard Rodgers,GB,TE,2,0,0,0,0,0,5,48,1,0,0,0,0,6.7,13.3
87,Charles Johnson,CAR,DE,2,0,0,0,0,0,0,0,0,2,0,0,0,6.6,13.2
88,Coby Fleener,IND,TE,3,0,0,0,0,0,7,97,0,0,0,0,0,4.4,13.2
89,Greg Olsen,CAR,TE,2,0,0,0,0,0,7,95,0,0,0,0,0,6.5,13.0
90,Brandon Williams,BAL,NT,2,0,0,0,0,0,0,0,0,1,0,0,0,6.5,12.9
91,James Ihedigbo,DET,SS,1,0,0,0,0,0,0,0,0,1,0,0,0,12.9,12.9
92,Jordy Nelson,GB,WR,2,0,0,0,0,0,7,93,0,0,0,0,0,6.4,12.8
93,Elvis Dumervil,BAL,OLB,2,0,0,0,0,0,0,0,0,2,0,0,0,6.4,12.8
94,LaRon Landry,IND,S,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2,12.5
95,Ndamukong Suh,DET,DT,1,0,0,0,0,0,0,0,0,2,0,0,0,12.5,12.5
96,Ricardo Lockette,SEA,WR,3,0,0,0,4,0,6,90,0,0,0,0,0,4.1,12.4
97,Reggie Bush,DET,RB,1,0,0,0,37,1,3,10,0,0,0,0,0,12.2,12.2
98,Darrelle Revis,NE,CB,3,0,0,0,0,0,0,0,0,1,1,0,0,4.1,12.2
99,Matthew Stafford,DET,QB,1,323,1,1,9,0,0,0,0,0,0,0,0,11.8,11.8
100,Dez Bryant,DAL,WR,2,0,0,0,0,0,6,86,0,0,0,0,0,5.8,11.6
