sleeper_id,player,pos,name_match_idx,player_display_name,position,n,mean_fp_3yr,mean_sqrt_var_fp_3yr,mean_var_fp_3yr
1466,Travis Kelce,TE,770.0,Travis Kelce,TE,58,14.586929824561404,7.586312135319235,57.793401754385975
4066,Evan Engram,TE,292.0,Evan Engram,TE,51,8.05593395252838,5.797659240236246,36.873775165036776
10859,Sam LaPorta,TE,708.0,Sam LaPorta,TE,20,11.52,6.53505526896453,42.70694736842106
7553,Kyle Pitts,TE,523.0,Kyle Pitts,TE,44,7.021960784313726,4.714740326719719,22.765382352941177
4217,George Kittle,TE,307.0,George Kittle,TE,54,10.549128540305013,8.19095217231405,67.50536764705883
8130,Trey McBride,TE,784.0,Trey McBride,TE,26,6.758169934640524,5.610676785639447,31.871891339869283
8110,Jake Ferguson,TE,360.0,Jake Ferguson,TE,30,6.613888888888889,5.335745493306646,32.18188205585265
6826,Cole Kmet,TE,150.0,Cole Kmet,TE,49,7.399607843137255,5.244553184851814,29.25239775910364
5012,Mark Andrews,TE,563.0,Mark Andrews,TE,44,11.764371657754012,7.61336564439031,58.91072296494355
4033,David Njoku,TE,211.0,David Njoku,TE,46,8.083548085901027,5.958698857103522,35.613225077210366
5022,Dallas Goedert,TE,176.0,Dallas Goedert,TE,46,8.857222222222223,5.370336516624502,29.66076190476191
10236,Dalton Kincaid,TE,177.0,Dalton Kincaid,TE,18,7.455555555555556,4.6601214604496946,21.716732026143795
5844,T.J. Hockenson,TE,736.0,T.J. Hockenson,TE,45,10.524074074074074,7.099303458041369,52.20408977732508
5001,Dalton Schultz,TE,178.0,Dalton Schultz,TE,52,9.028976034858388,6.449221243772181,42.00026688453159
7002,Juwan Johnson,TE,475.0,Juwan Johnson,TE,41,5.6930555555555555,5.576894253541642,31.55473232323232
7600,Pat Freiermuth,TE,642.0,Pat Freiermuth,TE,44,7.0372875816993465,4.298781025029152,18.66546373397844
9481,Luke Musgrave,TE,546.0,Luke Musgrave,TE,13,5.676923076923077,3.8373501808222312,14.72525641025641
8210,Chigoziem Okonkwo,TE,122.0,Chigoziem Okonkwo,TE,32,5.247843137254902,4.026958296876633,16.713176820728293
5133,Tyler Conklin,TE,804.0,Tyler Conklin,TE,51,5.93921568627451,4.295814321123757,19.60122549019608
7602,Kylen Granson,TE,526.0,Kylen Granson,TE,38,2.997350427350427,2.325780784503338,6.226940984940984
1339,Zach Ertz,TE,837.0,Zach Ertz,TE,35,7.616825396825397,4.116324447285633,18.49800684718332
3214,Hunter Henry,TE,324.0,Hunter Henry,TE,46,7.073397435897436,5.506830858883776,31.01517307692308
5857,Noah Fant,TE,630.0,Noah Fant,TE,48,5.807870370370371,3.982898781861003,17.359434305346078
8111,Cade Otton,TE,97.0,Cade Otton,TE,33,6.0216666666666665,4.58298904254565,21.22211904761905
8131,Isaiah Likely,TE,336.0,Isaiah Likely,TE,29,5.921190476190477,5.645764628265103,32.06250366300366
