sleeper_id,player,pos,name_match_idx,player_display_name,position,n,mean_fp_3yr,mean_sqrt_var_fp_3yr,mean_var_fp_3yr
4984,Josh Allen,QB,451.0,Josh Allen,QB,56,24.511812865497077,7.742504954923592,61.19656897144822
6904,Jalen Hurts,QB,371.0,Jalen Hurts,QB,52,22.18976851851852,7.598084457923219,58.0569284204793
7523,Trevor Lawrence,QB,781.0,Trevor Lawrence,QB,52,15.183205624355006,6.867542783537271,47.85220576596721
9758,C.J. Stroud,QB,94.0,C.J. Stroud,QB,17,17.96941176470588,8.708611019120841,75.83990588235294
6804,Jordan Love,QB,445.0,Jordan Love,QB,29,8.393304093567252,4.950423985170514,25.252800974658868
3294,Dak Prescott,QB,175.0,Dak Prescott,QB,49,19.459007158418924,8.877894129636895,79.03793163350811
4881,Lamar Jackson,QB,531.0,Lamar Jackson,QB,42,20.360555555555557,10.59729154597459,113.12138924539516
9229,Anthony Richardson,QB,38.0,Anthony Richardson,QB,4,18.17,10.447564309445529,109.15160000000004
3163,Jared Goff,QB,394.0,Jared Goff,QB,51,15.844050420168069,7.170332877264424,52.25977726964471
5870,Daniel Jones,QB,189.0,Daniel Jones,QB,35,14.20047138047138,8.965961448135804,81.96149510794217
421,Matthew Stafford,QB,579.0,Matthew Stafford,QB,46,16.272744708994708,5.0120604070679535,25.804824100529107
6770,Joe Burrow,QB,426.0,Joe Burrow,QB,49,18.363280701754388,7.713291291702218,59.85509189083822
4046,Patrick Mahomes,QB,644.0,Patrick Mahomes,QB,60,21.583666666666662,7.273997482621674,55.64334421052631
5849,Kyler Murray,QB,527.0,Kyler Murray,QB,34,18.927141414141417,6.6119818992523065,47.14053096681097
96,Aaron Rodgers,QB,6.0,Aaron Rodgers,QB,35,11.392156862745098,5.964226642968494,40.01852205882352
4892,Baker Mayfield,QB,54.0,Baker Mayfield,QB,45,13.348467000835422,5.400795101718523,29.74108922597871
6768,Tua Tagovailoa,QB,791.0,Tua Tagovailoa,QB,44,15.834444444444443,7.339656619535607,55.85601669180493
1166,Kirk Cousins,QB,515.0,Kirk Cousins,QB,42,18.36476851851852,6.728054540930412,45.79028219265484
1234,Russell Wilson,QB,698.0,Russell Wilson,QB,44,16.49609523809524,6.33934688187092,42.00607829059829
1373,Geno Smith,QB,305.0,Geno Smith,QB,37,15.503185185185185,6.270080673475831,39.75521812636166
6797,Justin Herbert,QB,470.0,Justin Herbert,QB,48,18.984898609016255,7.852070295184951,63.511482947880026
8183,Brock Purdy,QB,83.0,Brock Purdy,QB,31,15.277412280701755,8.94173576278692,84.19241645401382
4017,Deshaun Watson,QB,244.0,Deshaun Watson,QB,12,14.365,7.196080503206137,54.07288666666666
11563,Bo Nix,QB,64.0,Bo Melton,WR,6,7.916666666666667,6.783337428336192,46.01366666666666
