sleeper_id,fpts
5001,118.45399999999998
4217,156.64659782
10236,140.41385192
8130,241.26300000000003
11604,102.08557498499998
7553,146.3
4066,143.85000000000005
6826,182.051332746
8110,202.64999999999998
5012,243.541
4033,210.79999999999998
1466,234.40784299
5844,119.884167486
10859,225.20000000000002
5022,200.203208065
5001,108.26499999999999
4217,142.22909964599998
10236,160.19000000000003
8130,169.49616276
11604,89.319
7553,208.74200000000002
4066,217.06529612
6826,106.820439532
8110,139.12080225
5012,170.34175538600002
4033,137.359542643
1466,186.41925111400002
5844,187.3
10859,243.30499999999998
5022,122.72361749599999
5001,126.69999999999999
4217,186.429099646
10236,209.8
8130,243.46916276000002
11604,117.60000000000002
7553,148.83800000000002
4066,201.02100000000002
6826,117.26000000000002
8110,144.416568668
5012,162.511307328
4033,154.531599895
1466,208.86659600999997
5844,181.34500000000003
10859,260.91518073
5022,132.6
5001,129.12100000000004
4217,198.29999999999998
10236,203.16885192
8130,206.02610870799998
11604,114.419787054
7553,158.86819526
4066,186.3
6826,133.0589085208
8110,137.18580225
5012,151.058441608
4033,171.211599895
1466,164.7
5844,170.37889654999998
10859,258.3
5022,136.24699828
5001,112.58853345999998
4217,161.302
10236,151.66885192000004
8130,162.67000000000002
11604,137.489
7553,226.10819526
4066,133.63444029
6826,131.304332746
8110,183.9
5012,177.24100000000004
4033,140.52
1466,188.63831945799998
5844,143.984167486
10859,213.89499999999998
5022,143.65320806500003
5001,175.59864469000001
4217,147.2
10236,154.7
8130,245.41649061500001
11604,93.36899999999999
7553,172.65057708199998
4066,141.36361544399998
6826,172.0247925288
8110,145.37380224999998
5012,159.92559866
4033,205.979437406
1466,263.3076474
5844,178.623986576
10859,186.70000000000005
5022,132.81500000000003
5001,120.09887263600001
4217,158.907285236
10236,206.79000000000002
8130,194.65
11604,187.466574985
7553,151.0
4066,137.74999999999997
6826,159.985
8110,147.998
5012,166.2
4033,207.42637397999997
1466,182.53864632
5844,133.3
10859,224.9
5022,192.64999999999998
5001,120.92979420600001
4217,235.0
10236,138.798088175
8130,160.77610870799998
11604,131.685574985
7553,165.973577082
4066,145.347787988
6826,131.55729895000002
8110,203.60921846999997
5012,226.466
4033,153.226006174
1466,168.06175845799999
5844,128.004894006
10859,188.06399877999996
5022,193.255
5001,117.31499999999997
4217,220.5
10236,143.54140579600002
8130,203.099599323
11604,189.20000000000002
7553,144.94
4066,155.864028374
6826,104.59691812
8110,207.82199999999997
5012,211.04046438
4033,137.82999999999998
1466,233.82284299
5844,104.805154062
10859,172.7
5022,122.54699828000001
5001,107.807761406
4217,154.48137344999998
10236,234.3
8130,221.85000000000002
11604,125.37863442999999
7553,160.70000000000002
4066,197.62
6826,123.67232354000001
8110,145.59999999999997
5012,185.91899999999998
4033,208.89999999999998
1466,166.035965778
5844,135.28090742999998
10859,200.12999999999997
5022,140.518208065
5001,120.77387263600001
4217,154.70459782
10236,217.0
8130,165.72031500999998
11604,115.7
7553,159.73357708199998
4066,149.74447127399995
6826,95.5217106488
8110,133.74641499
5012,238.105
4033,148.74137398
1466,175.84124233
5844,111.238790556
10859,180.80427495999996
5022,143.465
5001,121.31125033000001
4217,195.54999999999998
10236,161.61385192000003
8130,238.44916276
11604,93.36899999999999
7553,233.74200000000002
4066,158.39317254399998
6826,136.884115992
8110,141.14998488799998
5012,189.421755386
4033,196.3
1466,276.540162448
5844,128.162074916
10859,187.26801767199998
5022,201.40500000000003
5001,98.11161188999998
4217,173.108
10236,237.92000000000002
8130,185.41000000000003
11604,129.16099999999997
7553,206.763572248
4066,149.50000000000003
6826,157.4
8110,152.28300000000002
5012,176.74100000000004
4033,134.331599895
1466,175.5
5844,100.47889655
10859,175.26801767199998
5022,177.2
5001,121.94999999999999
4217,207.257070916
10236,232.9
8130,156.60642371799997
11604,186.15963443
7553,152.84
4066,241.37
6826,192.35000000000002
8110,137.60841499
5012,167.84046438000001
4033,130.719437406
1466,213.074
5844,162.097
10859,266.0
5022,130.51500000000001
5001,116.19828312999998
4217,158.48137344999998
10236,209.66500000000002
8130,150.50642371799995
11604,100.811
7553,163.52822006000002
4066,150.74100000000004
6826,156.177
8110,143.923
5012,232.74046438
4033,214.52999999999997
1466,176.10284299
5844,133.3
10859,190.17927496000004
5022,139.76500000000004
5001,175.59864469000001
4217,164.208
10236,155.933082555
8130,169.80947777
11604,134.419
7553,168.73800000000003
4066,136.877612834
6826,115.0820914788
8110,174.13841622
5012,164.119
4033,201.23
1466,205.012319458
5844,98.95788312600001
10859,179.52499999999995
5022,131.568526284
5001,179.54
4217,167.75
10236,123.79025771600001
8130,239.613490615
11604,179.1
7553,175.218352188
4066,135.96361544399997
6826,116.21300000000001
8110,136.6
5012,178.80000000000004
4033,134.924437406
1466,196.53999999999996
5844,110.73389655000001
10859,266.905
5022,133.20199828
5001,110.68261189
4217,153.09137345
10236,141.79999999999998
8130,151.42031500999997
11604,114.32863443
7553,161.20000000000002
4066,152.144028374
6826,121.46279252880001
8110,201.67421846999997
5012,159.92559866
4033,189.60000000000002
1466,231.12
5844,165.93389655
10859,276.3
5022,124.15020634500002
5001,132.25251107600002
4217,164.05800000000002
10236,169.933588584
8130,145.626108708
11604,156.65963442999998
7553,209.54522006000002
4066,188.635471274
6826,131.091332746
8110,138.9
5012,172.96275538600003
4033,201.98
1466,250.70100000000002
5844,120.5
10859,164.41518072999997
5022,137.35
5001,186.92136156
4217,193.329099646
10236,187.06500000000003
8130,159.13310870799995
11604,99.219
7553,156.33357708199998
4066,159.677612834
6826,151.625
8110,215.44499999999996
5012,175.80500000000004
4033,132.68
1466,204.52284299000002
5844,131.908154062
10859,188.78472381999995
5022,125.36052456399999
5001,184.7
4217,166.308
10236,134.70999438
8130,218.62
11604,123.73907295
7553,219.00619526
4066,215.23444029
6826,105.76812527479998
8110,210.50780224999997
5012,169.5
4033,210.31159989499997
1466,230.95864632
5844,180.145
10859,194.37927496000003
5022,148.82000000000002
5001,127.71928313
4217,165.7
10236,183.0
8130,143.40659932299997
11604,155.011
7553,146.64322006000003
4066,132.33361544399997
6826,119.66499999999999
8110,179.34421723999998
5012,167.21406271400002
4033,201.46103730099998
1466,196.236570572
5844,98.09699999999998
10859,196.72499999999997
5022,124.66352628399999
5001,124.12100000000001
4217,151.29999999999998
10236,131.339493971
8130,151.32049061499995
11604,100.94007294999999
7553,167.66619526
4066,148.45444028999998
6826,115.27232354
8110,211.43580224999997
5012,168.75946438
4033,187.73000000000002
1466,178.23306096199997
5844,133.448
10859,254.0
5022,111.860091212
5001,189.2
4217,158.64681214000004
10236,184.4
8130,203.05
11604,85.52007295000001
7553,181.14522006
4066,158.83317254399998
6826,125.97232354
8110,214.05999999999997
5012,165.011307328
4033,178.625
1466,275.3
5844,184.7
10859,197.47301767199997
5022,137.815
5001,120.92979420600001
4217,237.3
10236,143.44885191999998
8130,250.86
11604,114.66657498500001
7553,183.28522006
4066,134.39999999999998
6826,124.75529895
8110,141.624983658
5012,167.76221976600002
4033,142.79000000000002
1466,196.70600000000002
5844,196.4
10859,271.45972382
5022,181.70499999999998
5001,116.02499999999998
4217,213.54659782000002
10236,145.67385191999998
8130,160.45
11604,110.13107294999999
7553,233.585
4066,234.3
6826,129.825
8110,139.85
5012,172.205
4033,129.195
1466,177.30449039
5844,182.7
10859,173.97819840199998
5022,210.36
5001,163.079
4217,157.54659782000002
10236,158.468588584
8130,241.05
11604,125.40907294999998
7553,146.10135218800002
4066,144.664172544
6826,151.13432354000003
8110,136.766568668
5012,204.16613428
4033,213.14999999999998
1466,282.7676474
5844,133.97490743
10859,230.9
5022,204.60199827999998
5001,116.872155766
4217,165.67818559000003
10236,136.441405796
8130,212.213490615
11604,85.88022557399998
7553,150.945
4066,211.70085582999997
6826,126.54999999999998
8110,174.10000000000002
5012,165.341
4033,158.121568768
1466,166.026251114
5844,192.945
10859,261.8
5022,199.05
5001,125.55251107600002
4217,190.04659782000002
10236,252.325
8130,232.57916276
11604,129.039787054
7553,181.65141532
4066,204.274615444
6826,124.16044873800001
8110,211.03841621999996
5012,193.424
4033,141.25
1466,192.4
5844,179.43389655
10859,203.66500000000005
5022,133.77500000000003
5001,126.53999999999999
4217,152.54659782000002
10236,156.03885191999998
8130,207.7
11604,116.9
7553,149.5
4066,138.01317254399999
6826,129.65729894999998
8110,207.99999999999997
5012,203.1
4033,215.64999999999998
1466,187.57784299000002
5844,87.46598657599998
10859,270.9
5022,122.54699828000001
5001,153.825
4217,162.1
10236,126.798088175
8130,147.37916276
11604,123.27000000000001
7553,127.424547448
4066,149.17000000000002
6826,192.616332746
8110,146.935
5012,247.441
4033,128.85
1466,258.96629372
5844,109.360883126
10859,187.668017672
5022,133.82352628400002
5001,113.37136155999998
4217,161.25
10236,157.92000000000002
8130,163.139108708
11604,128.466574985
7553,170.550577082
4066,150.047787988
6826,104.9367106488
8110,149.56156866799998
5012,159.721755386
4033,202.3
1466,239.90499999999997
5844,142.49999999999997
10859,234.82472382000003
5022,120.023617496
5001,129.34828312999997
4217,152.34659782000003
10236,201.325
8130,153.99947776999997
11604,134.24999999999997
7553,218.74619526
4066,151.60899999999998
6826,170.18432354
8110,147.3
5012,180.36
4033,160.721568768
1466,173.97684299
5844,186.301894006
10859,184.17927496000004
5022,131.51500000000001
5001,117.27215576600001
4217,160.49881214
10236,161.623088175
8130,245.94
11604,189.32963443
7553,136.23999999999998
4066,176.79317254400002
6826,117.7320914788
8110,147.882
5012,207.9
4033,142.16637398
1466,204.858915468
5844,103.68116748599999
10859,185.40018072999996
5022,165.505
5001,186.79828313000002
4217,159.33709964599998
10236,176.213588584
8130,238.73999999999998
11604,184.12007295
7553,191.925
4066,203.739055734
6826,172.32500000000002
8110,126.30841499000002
5012,168.02000000000004
4033,126.30000000000001
1466,196.10184299
5844,100.54500000000002
10859,168.71018073000002
5022,155.00708949199998
5001,113.26499999999999
4217,161.49681214000003
10236,146.798088175
8130,162.65000000000003
11604,128.94863443
7553,190.9
4066,141.91317254400002
6826,108.85304339479998
8110,205.89999999999998
5012,198.66
4033,211.49999999999997
1466,274.7
5844,149.79700000000003
10859,279.92472382000005
5022,122.22208949200002
5001,132.10000000000002
4217,161.39681214000004
10236,228.3
8130,255.13349061500003
11604,123.27000000000001
7553,192.33022006
4066,235.37
6826,123.5700914788
8110,155.33499999999998
5012,171.473771708
4033,214.86999999999998
1466,239.101
5844,183.9
10859,199.78427496000003
5022,141.50500000000002
5001,119.67387263600001
4217,170.54999999999998
10236,138.368588584
8130,248.339108708
11604,117.12963443000001
7553,136.5
4066,236.15
6826,110.8004488148
8110,179.70841499
5012,173.319062714
4033,154.531599895
1466,165.96764739999998
5844,112.97790743000002
10859,199.065
5022,145.913526284
5001,129.12100000000004
4217,153.29137345
10236,211.098088175
8130,150.77916276000002
11604,129.51657498499998
7553,145.67022006
4066,187.205471274
6826,142.83800000000002
8110,144.238
5012,180.31900000000002
4033,179.22637398
1466,266.812898514
5844,137.78416748599997
10859,184.47301767199997
5022,132.463526284
5001,118.21736156
4217,180.531099646
10236,209.825
8130,217.053
11604,118.12970738
7553,149.74619526
4066,156.18444029000003
6826,112.15199999999999
8110,148.766568668
5012,153.898905988
4033,206.67637397999997
1466,250.4276474
5844,100.50000000000001
10859,242.47000000000003
5022,129.67361749600002
5001,122.09064469
4217,219.68137345000002
10236,151.98858858399998
8130,263.66
11604,135.080152624
7553,228.54335218800003
4066,139.38444029000001
6826,108.43432354000001
8110,146.92380225
5012,160.55844160800004
4033,157.165
1466,214.037319458
5844,169.17889655
10859,235.3
5022,118.760091212
5001,156.97136156
4217,195.44659782
10236,159.22308817499996
8130,179.203
11604,190.27
7553,142.54522006
4066,142.78461544399997
6826,126.47544873799998
8110,145.59999999999997
5012,159.719
4033,175.95
1466,176.71416244800002
5844,121.80000000000001
10859,224.46990455
5022,138.12
5001,127.44236156000001
4217,164.58937345
10236,204.839493971
8130,243.626108708
11604,119.389
7553,182.64
4066,156.01999999999998
6826,107.7861160688
8110,138.523
5012,176.56613428
4033,153.09000000000003
1466,183.221
5844,105.00000000000001
10859,194.62499999999997
5022,209.25
5001,118.04399999999998
4217,199.3
10236,152.498088175
8130,232.57916276
11604,123.84863443
7553,222.64619526
4066,126.004615444
6826,122.03611599199999
8110,212.98580224999998
5012,241.441
4033,135.941568768
1466,183.30499999999998
5844,104.805154062
10859,226.1
5022,126.68009121200001
5001,126.92979420600001
4217,144.427911786
10236,155.364493971
8130,149.90699999999995
11604,152.77
7553,153.73022006
4066,199.291
6826,111.2011252748
8110,141.15880225
5012,190.20500000000004
4033,151.165
1466,205.101
5844,148.49999999999997
10859,200.54972382
5022,194.805
5001,112.62728312999998
4217,165.58137345
10236,224.79000000000002
8130,168.70300000000003
11604,87.50000000000003
7553,132.20619526
4066,223.36529611999998
6826,159.68432354
8110,172.60000000000002
5012,239.6
4033,201.32999999999998
1466,173.55991546799999
5844,192.37790743
10859,266.905
5022,139.06
5001,116.88999999999999
4217,195.04659782000002
10236,169.6
8130,174.49
11604,128.82115262399998
7553,177.835577082
4066,150.004615444
6826,124.28274768799999
8110,209.98499999999999
5012,185.619
4033,182.48000000000002
1466,171.36029372000002
5844,179.43389655
10859,273.205
5022,132.905
5001,177.469
4217,213.94659782000002
10236,155.78949397099996
8130,259.903
11604,119.75
7553,219.64522005999999
4066,192.0
6826,184.45
8110,176.10841499
5012,247.64100000000002
4033,133.641599895
1466,203.71424341
5844,191.5
10859,178.40500000000003
5022,128.16199828000003
5001,123.20399999999998
4217,215.702
10236,233.66885192
8130,235.05
11604,152.27757498499997
7553,154.10419526
4066,144.15085583000004
6826,127.71000000000001
8110,138.9
5012,256.0
4033,187.211599895
1466,222.03049039
5844,178.10000000000002
10859,229.33899878000003
5022,135.45
5001,160.079
4217,194.702
10236,162.368588584
8130,143.74265337500003
11604,121.08107295
7553,151.14000000000001
4066,173.92899999999997
6826,166.62500000000003
8110,182.16841499
5012,205.44046437999998
4033,150.02
1466,196.63657057199998
5844,135.223986576
10859,184.55972382000002
5022,124.93329927700002
5001,180.07136156
4217,158.658
10236,163.52499999999998
8130,154.413490615
11604,93.469
7553,156.33357708199998
4066,214.55
6826,99.512
8110,184.60000000000002
5012,166.014062714
4033,137.359542643
1466,204.983966858
5844,131.984167486
10859,171.07927496000002
5022,191.44699828
5001,127.146
4217,135.65707091599998
10236,198.5
8130,237.413490615
11604,183.42620941500002
7553,142.73999999999998
4066,199.55
6826,111.18274768799999
8110,141.624983658
5012,204.89230732800002
4033,145.89999999999998
1466,195.579
5844,126.02398657600003
10859,181.8
5022,178.75
5001,117.79236156
4217,225.9
10236,132.468588584
8130,159.50259932300003
11604,174.70963443
7553,175.718352188
4066,150.97
6826,111.084115992
8110,139.18580225
5012,232.26613428000002
4033,150.851568768
1466,293.5
5844,103.67889654999996
10859,234.40500000000003
5022,204.0
5001,124.56751107600002
4217,156.19681214000002
10236,235.0
8130,227.90300000000002
11604,156.75963442999998
7553,150.62300000000002
4066,196.32
6826,171.4117106488
8110,147.398
5012,193.92675538600002
4033,146.5
1466,204.82
5844,182.7
10859,186.68427496
5022,128.80499999999998
5001,104.79953346
4217,162.5
10236,145.0
8130,158.29916276
11604,114.27757498500002
7553,144.70619526
4066,136.891
6826,130.86
8110,136.39421724
5012,215.10000000000002
4033,204.72637397999998
1466,276.425251114
5844,122.929167486
10859,194.27301767199998
5022,147.123526284
5001,119.56751107600002
4217,196.9
10236,149.8
8130,158.05
11604,192.77
7553,224.57022006
4066,158.20899999999997
6826,121.9847925288
8110,141.35
5012,176.711307328
4033,198.04603730099998
1466,191.4
5844,111.11995804199998
10859,175.9
5022,129.12
5001,108.89828312999998
4217,158.702
10236,252.325
8130,190.123
11604,181.15963443
7553,218.425
4066,147.68985582999997
6826,104.37491811999999
8110,136.8
5012,200.40000000000003
4033,136.687973875
1466,187.48184299000002
5844,179.5
10859,196.72499999999997
5022,143.75000000000003
5001,123.20399999999998
4217,159.708
10236,174.24500000000003
8130,175.56649061500002
11604,144.01099999999997
7553,153.4
4066,189.43444029
6826,133.93800000000002
8110,179.5
5012,192.20000000000002
4033,204.50637397999998
1466,205.02259601
5844,149.745
10859,240.5
5022,189.603208065
5001,107.20125033000001
4217,173.608
10236,237.566405796
8130,181.65300000000002
11604,165.69999999999996
7553,137.0
4066,133.63444029
6826,117.04421707
8110,137.922
5012,183.68788966600002
4033,141.931599895
1466,253.16764740000002
5844,133.448
10859,188.52999999999994
5022,134.455
5001,110.68261189
4217,149.810473096
10236,222.146940095
8130,184.09300000000002
11604,137.589
7553,144.738
4066,146.89761283399997
6826,104.612574406
8110,146.73737091799998
5012,166.211307328
4033,135.57637398
1466,183.86764739999995
5844,128.28090743
10859,196.568017672
5022,120.023617496
5001,156.60000000000002
4217,149.70199999999997
10236,157.62499999999997
8130,161.94
11604,120.869787054
7553,147.5
4066,197.60461544400002
6826,159.9334242248
8110,211.64999999999995
5012,153.898905988
4033,146.19000000000003
1466,204.72259601000002
5844,142.49999999999997
10859,244.51018073
5022,142.51852628400002
5001,123.02751107600001
4217,238.35
10236,229.598088175
8130,177.14300000000003
11604,129.41015262399998
7553,141.148572248
4066,150.63417254400002
6826,185.81
8110,210.50780224999997
5012,173.319062714
4033,149.083168663
1466,204.32759600999998
5844,121.20300000000002
10859,184.90000000000003
5022,147.123526284
5001,143.34025033
4217,161.97818559000004
10236,153.12499999999997
8130,164.35699999999997
11604,152.377574985
7553,186.50619526
4066,185.221
6826,113.6109085208
8110,147.34499999999997
5012,163.70788966600003
4033,122.80000000000001
1466,208.7066474
5844,166.445
10859,200.84972381999998
5022,163.39999999999998
5001,114.72499999999998
4217,142.029099646
10236,176.168588584
8130,194.65
11604,176.6
7553,214.9
4066,196.18547127399998
6826,117.225
8110,206.24999999999997
5012,218.02
4033,140.596568768
1466,196.5
5844,105.97490742999997
10859,245.68945569
5022,132.50000000000003
5001,160.9
4217,153.75
10236,172.82
8130,144.88558647799996
11604,157.37757498499997
7553,214.048572248
4066,143.29344028999998
6826,129.325
8110,212.98499999999999
5012,183.66221976600002
4033,148.96499999999997
1466,213.5
5844,129.67790743
10859,182.46801767199997
5022,129.200206345
5001,115.31125033000001
4217,167.29681214000001
10236,178.725
8130,234.85
11604,144.64999999999998
7553,177.218352188
4066,152.144028374
6826,111.393332746
8110,144.101568668
5012,244.23277170800003
4033,136.74137398
1466,203.942319458
5844,101.05907491599999
10859,208.53801767200002
5022,192.89699828
5001,115.41525032999998
4217,151.48337345
10236,174.99
8130,242.8
11604,117.22963443000003
7553,224.3
4066,149.241
6826,107.2117106488
8110,134.372
5012,181.42321976600002
4033,151.53
1466,194.937319458
5844,167.657883126
10859,173.9
5022,124.75
5001,184.025
4217,220.24659782
10236,146.94885191999998
8130,154.886108708
11604,164.46999999999997
7553,145.50619526
4066,156.79100000000003
6826,123.03800000000001
8110,181.58580225
5012,206.626755386
4033,146.741568768
1466,166.68016244799998
5844,106.97790743000002
10859,283.765
5022,129.55
5001,121.50079420600001
4217,166.87818559000002
10236,211.098088175
8130,151.96349061499998
11604,120.46015262399999
7553,225.102
4066,147.04317254400002
6826,114.05000000000001
8110,140.31656866799997
5012,182.46
4033,190.77499999999998
1466,242.73049039
5844,103.72098657599999
10859,175.873017672
5022,147.068526284
5001,126.575
4217,227.35000000000002
10236,139.42499999999995
8130,152.40699999999995
11604,130.24999999999997
7553,226.10819526
4066,198.40085583
6826,139.75421707
8110,191.5
5012,160.092307328
4033,127.304437406
1466,208.766898514
5844,114.56898657599999
10859,156.16990455
5022,118.91009121200001
5001,123.20399999999998
4217,153.10199999999998
10236,149.365
8130,133.21527146800003
11604,98.97007295
7553,160.20000000000002
4066,196.60461544400002
6826,130.98432354000002
8110,211.43580224999997
5012,166.26613428000002
4033,207.6
1466,190.070690114
5844,123.38090743000001
10859,224.28427496
5022,205.805
5001,107.807761406
4217,147.94659782
10236,172.585
8130,161.48999999999998
11604,128.82115262399998
7553,151.26
4066,148.35461544400005
6826,123.213
8110,207.82199999999997
5012,151.20659866
4033,227.19999999999996
1466,195.929439
5844,179.945
10859,218.87927496
5022,125.81500000000001
5001,122.60251107600001
4217,171.79681214000001
10236,134.139493971
8130,167.20300000000003
11604,123.3
7553,149.098
4066,171.45899999999997
6826,108.21191811999999
8110,181.8
5012,194.88146437999998
4033,151.67999999999998
1466,182.94159601
5844,206.8
10859,211.87000000000006
5022,136.705
5001,121.50079420600001
4217,156.47818559000004
10236,142.018088175
8130,150.54999999999998
11604,117.60000000000002
7553,148.05477234199998
4066,143.31529612000003
6826,160.585549816
8110,146.935
5012,173.27113428000004
4033,141.935
1466,205.94
5844,190.5
10859,175.76247336199998
5022,125.86352628399999
5001,128.75
4217,197.5
10236,159.22308817499996
8130,212.213490615
11604,182.62007295
7553,165.63800000000003
4066,192.3
6826,123.16633274600001
8110,174.10000000000002
5012,170.124
4033,145.89999999999998
1466,173.29548931
5844,117.87790743000002
10859,193.365
5022,142.563526284
5001,152.69828313
4217,165.80800000000002
10236,135.0
8130,165.44699999999997
11604,95.62620941500003
7553,151.9
4066,158.20899999999997
6826,100.377
8110,147.82
5012,196.726755386
4033,201.69241128099998
1466,286.04
5844,157.597
10859,246.305
5022,174.20199828
5001,117.84636155999998
4217,164.58137344999997
10236,145.366676759
8130,165.24916276
11604,101.87115262399999
7553,229.502
4066,210.25444029
6826,110.58691812
8110,135.56221847
5012,164.87113428000004
4033,124.45659989500001
1466,254.48764740000001
5844,122.20489400600002
10859,258.70000000000005
5022,128.20000000000002
5001,161.62900000000002
4217,195.15
10236,130.0
8130,242.8
11604,123.77
7553,178.345
4066,148.39344028999997
6826,148.28432354
8110,131.70841499
5012,198.258441608
4033,131.14499999999998
1466,217.49864631999998
5844,139.88090743
10859,277.25972382
5022,130.518208065
5001,157.89000000000001
4217,168.658
10236,146.4
8130,184.74331501
11604,184.366574985
7553,143.598
4066,159.743172544
6826,174.37479252880001
8110,140.45
5012,163.58788966600002
4033,133.176599895
1466,194.23731945799997
5844,143.903
10859,194.00518072999995
5022,192.29699828000003
5001,178.44
4217,189.58337344999998
10236,211.3
8130,159.843108708
11604,129.039787054
7553,135.324547448
4066,134.17
6826,179.0591160688
8110,141.338
5012,168.439
4033,183.541599895
1466,165.47731945799995
5844,175.7
10859,172.11018073000002
5022,125.50199828000001
5001,157.72728313
4217,154.48137344999998
10236,154.165
8130,160.13310870799995
11604,118.72970738
7553,185.04522006000002
4066,212.405471274
6826,103.7374491308
8110,133.0
5012,204.0
4033,130.719437406
1466,171.98629372
5844,84.69889400600002
10859,237.065
5022,134.858208065
5001,121.0
4217,190.802
10236,150.468588584
8130,188.06300000000005
11604,88.59007295
7553,202.925
