player,pos,fpts,rec_rcpt,rec_yd,rec_td,rec_tgt,rush_att,rush_yd,rush_td,fpts_halfppr_adjust,pass_att,pass_cmp,pass_yd,pass_td,pass_int,source,source_url
Cedric Tillman,WR,64.423641309,28.57300823,373.9319032,2.18838792,48.03438448,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jonathan Mingo,WR,59.26476991900002,27.93129663,363.9240818,1.558652878,48.91410313,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Nelson Agholor,WR,58.626934766,25.68171552,325.2415143,2.260175553,40.07430333,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Elijah Moore,WR,58.168431352000006,25.19321193,323.9374697,1.726683511,42.66144486,4.311153489,21.98464771,0.173630314,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Xavier Gipson,WR,58.18798596800001,21.52781995,265.7638119,2.179641376,34.20459215,4.393030339,28.45766987,0.315752144,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Olamide Zaccheaus,WR,53.509234238,26.64890438,320.54202,1.410889752,44.66859503,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Greg Dortch,WR,53.49506050000001,26.13823066,291.23151,1.098848321,39.3565764,4.094895063,25.68053414,0.165181562,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jahan Dotson,WR,53.620042033000004,25.17501451,293.6768382,1.970372495,41.97324293,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Calvin Austin III,WR,52.613813435000004,21.00319103,277.5185371,1.065208087,35.59875579,8.983016865,53.74711922,0.379415242,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
KaVontae Turpin,WR,52.14082807,18.40652969,229.6999599,1.598825945,30.09117377,8.391875983,59.61171513,0.409646957,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
KhaDarel Hodge,WR,49.086836297000005,21.30157465,279.4883036,1.793816324,34.02907786,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Roman Wilson,WR,47.70869904400001,21.8509603,279.1179986,1.492296176,35.29157382,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Treylon Burks,WR,48.173185319000005,20.57959959,284.7160743,1.097767076,35.25330825,3.63538139,22.0344902,0.151380888,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Tutu Atwell,WR,47.29235285400001,19.66267363,264.9476167,1.340032817,34.00296162,2.073010139,12.25513517,0.123200631,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jauan Jennings,WR,46.059605315,20.90838977,266.3401207,1.548667669,33.57612666,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Noah Brown,WR,41.69750138900001,17.51427451,236.1885262,1.582026141,29.11294963,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Cedrick Wilson Jr.,WR,39.364531973,18.08158693,220.7196851,1.417574777,28.40182535,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Allen Lazard,WR,39.540919786,16.3362282,217.3271453,1.621493178,27.84927672,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Brandon Powell,WR,37.88672184900001,18.59883517,190.0055516,1.005629223,30.08838856,3.815369109,20.85638788,0.114200565,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Justin Watson,WR,39.085092482,14.86640708,215.8815258,1.709654473,26.91888508,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jake Bobo,WR,38.312858427,14.61969232,157.7044511,1.044046069,21.75005193,8.416289648,51.29747563,0.528247714,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Devontez Walker,WR,34.488827293,15.60123881,188.9245019,1.304252903,24.92922175,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Tyquan Thornton,WR,34.55202951800001,15.47418604,198.7783704,0.897222449,27.95950904,1.940764523,13.21789078,0.083013389,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Troy Franklin,WR,33.912006898,16.18074906,200.1644021,0.980901651,27.75074293,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Trenton Irwin,WR,32.517980406999996,15.75810775,176.8325456,1.197286239,23.85272759,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jamison Crowder,WR,30.828729706,18.58711668,175.6391867,0.587741279,27.715089,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Bub Means,WR,31.335600186,14.48077056,175.0390558,1.10811927,22.65521028,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Alec Pierce,WR,31.254930886,13.4424554,187.7382745,0.98220003,25.56960171,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Ryan Flournoy,WR,29.009286587,13.00667847,156.2826015,1.152852937,20.40176397,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Devin Duvernay,WR,26.289370693000002,11.64908556,111.2279557,0.690220524,16.90979355,1.98971994,13.02649271,0.07856136,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Derius Davis,WR,28.147981767000005,7.163750886,72.96447914,0.513878866,10.54794526,13.34466769,85.73252428,0.338770003,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Casey Washington,WR,24.324301434,11.1953393,128.9191695,0.977606381,16.84632721,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Malik Washington,WR,24.303420826000007,10.33194405,123.0414501,0.744464369,16.43853868,2.062381017,12.61646707,0.104279532,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Isaiah McKenzie,WR,23.080783150000002,12.41133426,100.3553085,0.46337906,16.96555694,3.789762839,20.28598876,0.16592866,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jordan Whittington,WR,22.988426349,10.65148721,131.1487596,0.76494467,16.82329273,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Skyy Moore,WR,22.990221536,9.739936992,122.8944496,0.996456576,16.13213487,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Bo Melton,WR,22.869438516000002,9.92720962,115.4528008,0.798632589,16.20631313,2.051684673,12.6517219,0.078629626,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Mack Hollins,WR,22.5265597995,9.946326007,122.4955705,0.898070379,16.72227984,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Kadarius Toney,WR,22.471514665999997,8.747044854,86.75653529,0.71469353,12.63363962,6.050553687,32.84383602,0.335822518,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jalen Nailor,WR,21.323801446,10.48522438,129.770277,0.546096523,18.32739161,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
David Moore,WR,20.974282255,10.47493351,122.1230773,0.614711807,15.87246307,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Javon Baker,WR,19.4706617075,9.988518399,114.0935915,0.521009832,16.29421982,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Laviska Shenault Jr.,WR,18.538519414,7.72218463,77.12250292,0.393774267,10.56193342,4.208144824,22.44404965,0.164049081,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Nick Westbrook-Ikhine,WR,18.1133904425,8.277772177,101.8272233,0.648530633,14.09689512,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Donovan Peoples-Jones,WR,17.839883052,8.265824192,104.9866818,0.542572796,13.56910775,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Johnny Wilson,WR,17.001988344000004,8.090977564,94.34846584,0.59092267,12.74245065,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
K.J. Osborn,WR,15.1025885705,8.270774189,85.74811916,0.421196201,13.29191794,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Chris Blair,WR,15.481283379,7.168426324,82.16709189,0.628895565,10.78232023,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Marquez Valdes-Scantling,WR,15.7167599435,5.830025013,95.15307493,0.556375303,11.04272428,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Brenden Rice,WR,14.409447117500001,6.836650543,75.67370798,0.48807324,10.54794526,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Anthony Gould,WR,14.696509543499998,6.213519527,69.99758234,0.349446704,9.97522624,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Tyler Scott,WR,13.644997294500001,4.660529603,54.86539105,0.398735527,7.902367371,4.17183782,25.71750494,0.163703489,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Braxton Berrios,WR,13.119108967999999,5.652940226,53.13932841,0.34456582,8.053490346,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
David Bell,WR,12.2442125485,6.763444741,71.28780954,0.308013902,10.10173509,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Chris Moore,WR,12.2708447005,6.567213247,74.64285689,0.265881334,9.831983454,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Scotty Miller,WR,12.455794781999998,6.127277892,75.47280156,0.317113428,9.863891111,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Trent Sherfield Sr.,WR,12.278860176,5.46491794,71.43233618,0.409426074,10.416722,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jalen Brooks,WR,12.117749731000002,5.630070314,64.53627278,0.48750061,8.58598035,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Ihmir Smith-Marsette,WR,12.2761644555,3.241735881,37.53751459,0.162901933,5.182761529,4.198776001,28.15335884,0.251250796,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
John Metchie III,WR,11.090703191500001,4.884158705,61.02815081,0.435225424,8.318343694,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Sterling Shepard,WR,10.2847333565,5.190741469,49.7434784,0.460063199,8.304844669,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
DJ Turner,WR,9.600010624,5.070430784,57.18448444,0.238377734,8.008842151,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Charlie Jones,WR,9.8417927745,3.759224703,41.31367417,0.270002163,5.706326097,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Parris Campbell,WR,8.7360818265,4.948939885,47.71092488,0.261292611,7.456407103,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Deonte Harty,WR,8.4679146165,3.164998621,37.34007888,0.174064349,4.735779641,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
A.T. Perry,WR,8.1129165555,3.722510651,43.60856432,0.323313101,5.746615068,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jason Brownlee,WR,7.7035488265,3.459460511,39.75455213,0.339998472,5.284233492,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Dee Eskridge,WR,7.6046643625,3.110168707,38.53513883,0.229394562,5.280966708,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Malik Heath,WR,7.370080786499999,3.337308973,36.13576838,0.312450359,5.290564664,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Tyler Johnson,WR,7.170248825000001,3.465863182,40.13907204,0.243052003,5.48897219,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Justin Shorter,WR,7.152426774999999,3.357195818,39.46290842,0.256537751,5.363168725,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Maurice Alexander,WR,7.132805617000001,3.342039592,39.06907179,0.265988891,5.295991625,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Parker Washington,WR,6.972077020000001,3.615861318,36.77299957,0.247356426,5.518454856,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Equanimeous St. Brown,WR,7.140111675,3.206806282,43.02389956,0.213677789,5.415365077,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Mecole Hardman,WR,7.4448394645,2.468460295,28.47880598,0.240761948,3.498495251,1.909928982,12.13534569,0.127282959,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jalen Reagor,WR,7.892776701000001,1.373809594,19.7070898,0.105419681,2.658383589,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Ainias Smith,WR,6.912011334500001,3.153025771,36.49165043,0.230646064,4.970938069,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jacob Cowing,WR,6.936117183,3.060988778,38.0694729,0.268425503,4.829001378,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Isaiah Hodgins,WR,6.6772000755,3.568630141,32.92058141,0.274598309,5.438178276,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Quez Watkins,WR,6.8247779635,3.196790299,37.89819488,0.18465172,4.77835457,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jamari Thrash,WR,6.760641733000001,3.267617054,38.25426666,0.219246541,5.050867545,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Tim Jones,WR,6.444219854000001,3.285968942,37.88719503,0.177092836,5.518454856,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Kristian Wilkerson,WR,6.3858023799999994,3.377017026,37.99657817,0.15891849,5.339228101,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Brandon Johnson,WR,6.3131058325,3.038783637,36.81715302,0.192878332,5.348726387,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Ashton Dulin,WR,6.210842703499999,3.087974047,34.75992192,0.204755891,4.98761312,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Velus Jones Jr.,WR,6.517191076,1.518906338,18.71329124,0.110274205,2.634122457,2.08591891,13.75970921,0.085073288,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Xavier Hutchinson,WR,5.4613741639999995,1.667938584,19.56510255,0.148743203,2.772781231,1.995784901,12.74130521,0.091810396,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
River Cracraft,WR,3.617688501,1.657931758,19.3893718,0.145142064,2.684496782,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Rakim Jarrett,WR,3.5967156325000005,1.680728609,20.1088883,0.128363692,2.768281556,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Kyle Philips,WR,3.5344839175000002,1.721917437,19.67527717,0.078515696,2.819379025,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Tom Kennedy,WR,3.540798489,1.653878424,19.67531345,0.1278496,2.647995812,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Danny Gray,WR,3.4473242155,1.530494389,18.98430825,0.134212751,2.414500689,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jalen Guyton,WR,3.4059971515,1.503321247,20.96232552,0.096289472,2.66961405,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Zach Pascal,WR,1.6437118416999998,0.862408424,9.267495643,0.048612587,1.309051954,,,,True,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Ronnie Bell,WR,1.769960034,,,,,,,,False,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jha'Quan Jackson,WR,1.7687983440000001,,,,,,,,False,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
DeAndre Carter,WR,1.565262738,,,,,,,,False,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Gunner Olszewski,WR,1.477719186,,,,,,,,False,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
James Proche II,WR,0.77976,,,,,,,,False,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Britain Covey,WR,0.77976,,,,,,,,False,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Tylan Wallace,WR,0.0513,,,,,,,,False,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Samori Toure,WR,0.0513,,,,,,,,False,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Devaughn Vele,WR,0.0513,,,,,,,,False,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Dante Pettis,WR,0.04104,,,,,,,,False,,,,,,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
